x y z intensity
0.649140 0.904276 -0.905590 34.000000
0.691047 0.938007 -0.952658 29.000000
0.673287 0.890513 -0.917413 35.000000
0.680581 0.877280 -0.916919 34.000000
0.690161 0.866997 -0.919556 49.000000
0.687463 0.841711 -0.906139 94.000000
0.630234 0.752070 -0.821914 70.000000
0.556207 0.646889 -0.717904 93.000000
0.557727 0.633062 -0.713590 95.000000
0.569886 0.630352 -0.721885 98.000000
0.560844 0.605346 -0.704449 37.000000
0.565049 0.594185 -0.702883 81.000000
0.568535 0.583298 -0.701532 95.000000
0.572487 0.572127 -0.699869 93.000000
0.581165 0.566468 -0.704944 95.000000
0.592631 0.563261 -0.713289 84.000000
0.595832 0.552096 -0.711716 95.000000
0.598946 0.540977 -0.710094 95.000000
0.599095 0.527332 -0.705114 51.000000
0.587747 0.504076 -0.686768 98.000000
0.593211 0.495580 -0.688252 95.000000
0.604428 0.491693 -0.696369 98.000000
0.601064 0.476023 -0.687725 95.000000
0.603401 0.465079 -0.685731 95.000000
0.593292 0.445435 -0.670502 98.000000
0.592314 0.432491 -0.664975 100.000000
0.590757 0.419838 -0.659634 69.000000
0.604233 0.417792 -0.671097 95.000000
0.596789 0.400854 -0.658619 100.000000
0.607208 0.396429 -0.666606 100.000000
0.614550 0.389800 -0.671199 103.000000
0.621845 0.383024 -0.675743 100.000000
0.629150 0.376099 -0.680237 100.000000
0.620246 0.359993 -0.667918 100.000000
0.617824 0.347617 -0.662079 95.000000
0.634521 0.345841 -0.676637 73.000000
0.638056 0.336989 -0.677785 95.000000
0.638651 0.326299 -0.675204 98.000000
0.645307 0.318983 -0.679658 98.000000
0.651936 0.311545 -0.684062 95.000000
0.645338 0.297846 -0.674677 103.000000
0.641950 0.285867 -0.668651 98.000000
0.661653 0.284034 -0.686704 98.000000
0.631375 0.260965 -0.652918 82.000000
0.630616 0.250892 -0.650352 100.000000
0.640195 0.244632 -0.657880 103.000000
0.642659 0.235731 -0.658691 100.000000
0.642016 0.225551 -0.655715 100.000000
0.644352 0.216639 -0.656407 103.000000
0.639816 0.205501 -0.650089 100.000000
0.648880 0.198701 -0.657618 100.000000
0.654517 0.190707 -0.661620 83.000000
0.632162 0.174997 -0.637942 98.000000
0.641075 0.168018 -0.645309 100.000000
0.635792 0.157433 -0.638919 100.000000
0.637635 0.148609 -0.639171 100.000000
0.639171 0.139785 -0.639646 100.000000
0.637150 0.130246 -0.636539 100.000000
0.649064 0.123444 -0.647370 98.000000
0.646903 0.113849 -0.644152 84.000000
0.654985 0.106089 -0.651636 100.000000
0.666789 0.098601 -0.662319 100.000000
0.660675 0.088455 -0.655681 103.000000
0.665068 0.079777 -0.659503 103.000000
0.666130 0.070569 -0.659474 100.000000
0.666847 0.061389 -0.659647 103.000000
0.670827 0.052516 -0.663530 100.000000
0.657222 0.042343 -0.649516 45.000000
0.661314 0.033462 -0.653026 95.000000
0.665098 0.024511 -0.656709 98.000000
0.658125 0.015187 -0.649798 96.000000
0.665354 0.006192 -0.656880 95.000000
0.661825 -0.002980 -0.653367 100.000000
0.665326 -0.012155 -0.656823 100.000000
0.658125 -0.021087 -0.649657 98.000000
0.668625 -0.030609 -0.659991 100.000000
0.664612 -0.039605 -0.656480 100.000000
0.671144 -0.049286 -0.663444 95.000000
0.674347 -0.058824 -0.666548 98.000000
0.677226 -0.068460 -0.669881 100.000000
0.665585 -0.076593 -0.659360 95.000000
0.664782 -0.085744 -0.659044 98.000000
0.667424 -0.095400 -0.662146 100.000000
0.666241 -0.104628 -0.661973 103.000000
0.661712 -0.113168 -0.657954 98.000000
0.646342 -0.119689 -0.643674 98.000000
0.644994 -0.128617 -0.643309 103.000000
0.647060 -0.138236 -0.646382 100.000000
0.638612 -0.145566 -0.638919 100.000000
