x y z intensity
0.653663 0.910577 -0.911900 35.000000
0.681864 0.925542 -0.939999 29.000000
0.668627 0.884350 -0.911064 35.000000
0.680581 0.877280 -0.916919 33.000000
0.692558 0.870007 -0.922749 59.000000
0.692322 0.847659 -0.912543 79.000000
0.657315 0.784386 -0.857231 65.000000
0.568678 0.661393 -0.734000 87.000000
0.552680 0.627333 -0.707132 95.000000
0.549442 0.607738 -0.695988 100.000000
0.560844 0.605346 -0.704449 42.000000
0.565049 0.594185 -0.702883 77.000000
0.568535 0.583298 -0.701532 95.000000
0.569811 0.569454 -0.696599 82.000000
0.581165 0.566468 -0.704944 95.000000
0.595362 0.565857 -0.716577 93.000000
0.595832 0.552096 -0.711716 95.000000
0.596161 0.538461 -0.706792 95.000000
0.593470 0.522381 -0.698493 37.000000
0.596265 0.511382 -0.696721 98.000000
0.598942 0.500368 -0.694902 98.000000
0.607320 0.494046 -0.699701 95.000000
0.603982 0.478334 -0.691063 98.000000
0.606345 0.467347 -0.689077 95.000000
0.596259 0.447662 -0.673854 98.000000
0.598297 0.436859 -0.671692 98.000000
0.596786 0.424122 -0.666365 74.000000
0.601197 0.415692 -0.667724 98.000000
0.593728 0.398799 -0.655241 100.000000
0.607208 0.396429 -0.666606 100.000000
0.614550 0.389800 -0.671199 105.000000
0.621845 0.383024 -0.675743 103.000000
0.629150 0.376099 -0.680237 103.000000
0.620246 0.359993 -0.667918 98.000000
0.617824 0.347617 -0.662079 98.000000
0.634521 0.345841 -0.676637 72.000000
0.638056 0.336989 -0.677785 95.000000
0.641893 0.327956 -0.678631 98.000000
0.648566 0.320594 -0.683091 100.000000
0.655212 0.313110 -0.687500 98.000000
0.645338 0.297846 -0.674677 100.000000
0.648568 0.288814 -0.675544 100.000000
0.661653 0.284034 -0.686704 95.000000
0.634715 0.262346 -0.656372 88.000000
0.630616 0.250892 -0.650352 100.000000
0.636825 0.243344 -0.654417 100.000000
0.639277 0.234491 -0.655225 98.000000
0.642016 0.225551 -0.655715 103.000000
0.647762 0.217786 -0.659880 103.000000
0.639816 0.205501 -0.650089 100.000000
0.648880 0.198701 -0.657618 100.000000
0.657961 0.191711 -0.665102 89.000000
0.642525 0.177866 -0.648400 98.000000
0.644540 0.168926 -0.648798 100.000000
0.639266 0.158293 -0.642411 103.000000
0.641119 0.149421 -0.642664 98.000000
0.642664 0.140549 -0.643141 100.000000
0.644152 0.131677 -0.643534 100.000000
0.656081 0.124779 -0.654369 100.000000
0.646903 0.113849 -0.644152 91.000000
0.658506 0.106660 -0.655139 100.000000
0.670317 0.099123 -0.665823 103.000000
0.664208 0.088928 -0.659188 103.000000
0.665068 0.079777 -0.659503 100.000000
0.669673 0.070944 -0.662982 100.000000
0.652659 0.060083 -0.645612 103.000000
0.677925 0.053072 -0.670552 100.000000
0.660775 0.042572 -0.653026 38.000000
0.657758 0.033282 -0.649516 95.000000
0.665098 0.024511 -0.656709 98.000000
0.661683 0.015269 -0.653310 100.000000
0.661796 0.006159 -0.653367 96.000000
0.661825 -0.002980 -0.653367 103.000000
0.665326 -0.012155 -0.656823 103.000000
0.668798 -0.021429 -0.660192 103.000000
0.661512 -0.030283 -0.652970 100.000000
0.657504 -0.039182 -0.649459 98.000000
0.674695 -0.049547 -0.666954 81.000000
0.677896 -0.059134 -0.670056 95.000000
0.677226 -0.068460 -0.669881 100.000000
0.669125 -0.077000 -0.662867 98.000000
0.668318 -0.086200 -0.662550 100.000000
0.667424 -0.095400 -0.662146 100.000000
0.666241 -0.104628 -0.661973 100.000000
0.661712 -0.113168 -0.657954 98.000000
0.646342 -0.119689 -0.643674 95.000000
0.648499 -0.129316 -0.646806 103.000000
0.650557 -0.138983 -0.649876 100.000000
0.642102 -0.146361 -0.642411 103.000000
0.636797 -0.154417 -0.638640 100.000000
0.638677 -0.164077 -0.641512 98.000000
0.654042 -0.177649 -0.658541 98.000000
0.659185 -0.188593 -0.664781 98.000000
0.650178 -0.195673 -0.657272 70.000000
0.672015 -0.212252 -0.681017 95.000000
0.673099 -0.222653 -0.683801 98.000000
0.670695 -0.231972 -0.683079 95.000000
0.671320 -0.242545 -0.686003 98.000000
0.672159 -0.253092 -0.688587 98.000000
0.675940 -0.265113 -0.694863 98.000000
0.659843 -0.268975 -0.680073 93.000000
0.656837 -0.278143 -0.679292 81.000000
0.663696 -0.291687 -0.688812 98.000000
0.663794 -0.302438 -0.691367 98.000000
0.653940 -0.308569 -0.683516 98.000000
0.653870 -0.319244 -0.685944 98.000000
0.647230 -0.326697 -0.681451 100.000000
0.643465 -0.335806 -0.680601 95.000000
0.643188 -0.346466 -0.682861 98.000000
0.636055 -0.353752 -0.678506 45.000000
0.647959 -0.371823 -0.694495 95.000000
0.641035 -0.378921 -0.689759 103.000000
0.639990 -0.389846 -0.692005 98.000000
0.641958 -0.402752 -0.697563 98.000000
0.637589 -0.411774 -0.696306 100.000000
0.636231 -0.422743 -0.698360 95.000000
0.628253 -0.429753 -0.693917 95.000000
0.629783 -0.442844 -0.699194 66.000000
0.622112 -0.449496 -0.694380 85.000000
0.611034 -0.453974 -0.686420 95.000000
0.609299 -0.464801 -0.688196 98.000000
0.612879 -0.480404 -0.696879 98.000000
0.604646 -0.486833 -0.692117 100.000000
0.602131 -0.497880 -0.693977 88.000000
0.602356 -0.511338 -0.699105 95.000000
0.619413 -0.539680 -0.723974 43.000000
0.613565 -0.548536 -0.722303 95.000000
0.607617 -0.557325 -0.720565 95.000000
0.598921 -0.563462 -0.715512 95.000000
0.598340 -0.577292 -0.720230 95.000000
0.594922 -0.588515 -0.721615 98.000000
0.593501 -0.602688 -0.726513 95.000000
0.581939 -0.605713 -0.718007 82.000000
0.588036 -0.628176 -0.732458 36.000000
0.612432 -0.670428 -0.769135 51.000000
0.582004 -0.653777 -0.738163 98.000000
0.595429 -0.685295 -0.761636 87.000000
0.580358 -0.685297 -0.749960 87.000000
0.572789 -0.693902 -0.747889 86.000000
0.572393 -0.711405 -0.755307 73.000000
0.574074 -0.732090 -0.765849 77.000000
0.556662 -0.728366 -0.750895 30.000000
0.560282 -0.752225 -0.764448 33.000000
0.558929 -0.770074 -0.771532 55.000000
0.633264 0.894482 -0.871155 34.000000
0.656609 0.903874 -0.892615 55.000000
0.652362 0.875256 -0.876538 22.000000
0.667349 0.871353 -0.885166 34.000000
0.679172 0.864425 -0.890895 75.000000
