x y z intensity
1.015553 1.414703 -1.416759 32.000000
1.037719 1.408569 -1.430570 18.000000
1.032062 1.365042 -1.406276 31.000000
1.037413 1.337243 -1.397665 24.000000
1.052016 1.321568 -1.401684 18.000000
1.056702 1.293796 -1.392828 26.000000
1.056135 1.260305 -1.377348 18.000000
1.062530 1.235761 -1.371421 15.000000
1.085170 1.231749 -1.388432 19.000000
1.088661 1.204170 -1.379027 10.000000
1.088089 1.174427 -1.366695 14.000000
1.080394 1.136103 -1.343939 13.000000
1.102693 1.131326 -1.360646 12.000000
1.107521 1.106826 -1.353952 18.000000
1.105566 1.077607 -1.341033 16.000000
1.111524 1.056439 -1.337829 15.000000
1.119944 1.037736 -1.337763 12.000000
1.128248 1.019050 -1.337620 10.000000
1.077246 0.948208 -1.267881 22.000000
1.019329 0.874219 -1.191061 33.000000
0.945699 0.790054 -1.097214 65.000000
0.798192 0.649318 -0.919607 88.000000
0.656502 0.519928 -0.751156 36.000000
0.659326 0.508184 -0.749287 88.000000
0.661521 0.496660 -0.747609 86.000000
0.673084 0.491467 -0.755653 95.000000
0.663095 0.471246 -0.740405 33.000000
0.677105 0.468179 -0.752033 95.000000
0.679421 0.456357 -0.749812 100.000000
0.690430 0.450762 -0.757969 98.000000
0.695249 0.440986 -0.759336 100.000000
0.699966 0.431143 -0.760635 100.000000
0.707794 0.423111 -0.765266 100.000000
0.708853 0.411421 -0.763335 98.000000
0.700626 0.394205 -0.750812 85.000000
0.708228 0.386015 -0.755236 79.000000
0.712173 0.376134 -0.756518 77.000000
0.713214 0.364395 -0.754034 62.000000
0.723526 0.357647 -0.762041 79.000000
0.724010 0.345987 -0.759688 95.000000
0.707896 0.326719 -0.740079 98.000000
0.704821 0.313864 -0.734138 98.000000
0.734801 0.315435 -0.762621 89.000000
0.721571 0.298246 -0.746191 95.000000
0.717829 0.285590 -0.740294 103.000000
0.724431 0.276820 -0.744443 100.000000
0.733984 0.269230 -0.752295 100.000000
0.730336 0.256579 -0.745919 100.000000
0.732993 0.246442 -0.746706 100.000000
0.732196 0.235173 -0.743952 98.000000
0.734711 0.224985 -0.744605 98.000000
0.726858 0.211786 -0.734746 90.000000
0.725432 0.200816 -0.732065 95.000000
0.734637 0.192539 -0.739490 95.000000
0.733072 0.181521 -0.736678 100.000000
0.728228 0.169723 -0.729982 95.000000
0.729982 0.159646 -0.730524 98.000000
0.735173 0.150284 -0.734468 98.000000
0.747301 0.142128 -0.745350 95.000000
0.759408 0.133649 -0.756178 98.000000
0.760627 0.123201 -0.756738 100.000000
0.765573 0.113208 -0.760440 100.000000
0.766665 0.102646 -0.760871 103.000000
0.764121 0.091659 -0.757727 98.000000
0.768884 0.081454 -0.761202 98.000000
0.766164 0.070532 -0.757892 98.000000
0.773758 0.060574 -0.765342 95.000000
0.760246 0.048981 -0.751331 71.000000
0.757311 0.038319 -0.747821 95.000000
0.761128 0.028050 -0.751527 95.000000
0.757733 0.017486 -0.748146 91.000000
0.757863 0.007053 -0.748211 98.000000
0.754338 -0.003397 -0.744698 98.000000
0.757831 -0.013846 -0.748146 98.000000
0.757733 -0.024278 -0.747983 100.000000
0.761095 -0.034842 -0.751266 98.000000
0.753464 -0.044900 -0.744245 98.000000
0.749266 -0.055023 -0.740670 78.000000
0.759528 -0.066255 -0.750744 91.000000
0.762322 -0.077062 -0.754055 98.000000
0.757634 -0.087186 -0.750548 95.000000
0.760255 -0.098058 -0.753694 98.000000
0.759238 -0.108524 -0.753235 98.000000
0.757893 -0.119022 -0.753038 98.000000
0.753225 -0.128819 -0.748948 95.000000
0.748211 -0.138553 -0.745123 95.000000
0.746651 -0.148888 -0.744700 100.000000
0.744993 -0.159158 -0.744213 100.000000
0.736324 -0.167838 -0.736678 98.000000
0.734231 -0.178044 -0.736356 100.000000
0.732396 -0.188154 -0.735647 95.000000
0.733635 -0.199268 -0.738681 98.000000
0.735113 -0.210315 -0.741353 95.000000
0.729300 -0.219485 -0.737258 95.000000
0.757732 -0.239324 -0.767882 81.000000
0.761935 -0.252039 -0.774048 95.000000
0.755808 -0.261410 -0.769764 95.000000
0.756082 -0.273170 -0.772619 95.000000
0.759979 -0.286160 -0.778553 95.000000
0.763375 -0.299406 -0.784746 95.000000
0.750278 -0.305840 -0.773281 95.000000
0.743526 -0.314853 -0.768944 77.000000
0.736703 -0.323773 -0.764582 91.000000
0.743053 -0.338551 -0.773918 95.000000
0.732808 -0.345783 -0.765950 98.000000
0.738873 -0.360746 -0.775116 98.000000
0.731792 -0.369381 -0.770485 98.000000
0.734002 -0.383056 -0.776364 95.000000
0.730019 -0.393239 -0.775048 98.000000
0.728747 -0.405304 -0.777383 53.000000
0.736894 -0.422858 -0.789818 95.000000
0.719980 -0.425587 -0.774705 100.000000
0.724695 -0.441443 -0.783594 98.000000
0.726098 -0.455540 -0.788992 95.000000
0.724252 -0.467743 -0.790950 98.000000
0.722291 -0.479926 -0.792824 80.000000
0.713647 -0.488166 -0.788236 95.000000
0.714561 -0.502458 -0.793317 55.000000
0.706262 -0.510297 -0.788306 60.000000
0.697473 -0.518195 -0.783523 93.000000
0.695074 -0.530235 -0.785078 83.000000
0.689122 -0.540167 -0.783572 91.000000
0.683134 -0.550028 -0.781959 95.000000
0.685681 -0.566964 -0.790271 77.000000
0.682289 -0.579193 -0.791877 95.000000
0.695779 -0.606216 -0.813231 62.000000
0.689210 -0.616164 -0.811354 58.000000
0.688077 -0.631126 -0.815983 88.000000
0.684089 -0.643587 -0.817259 95.000000
0.677212 -0.653389 -0.815170 94.000000
0.672989 -0.665741 -0.816307 90.000000
0.668021 -0.678362 -0.817734 95.000000
0.658302 -0.685196 -0.812225 75.000000
0.658288 -0.703224 -0.819965 35.000000
0.656177 -0.718316 -0.824073 30.000000
0.640459 -0.719440 -0.812302 85.000000
0.645676 -0.743126 -0.825909 60.000000
0.637402 -0.752655 -0.823674 75.000000
0.629088 -0.762106 -0.821399 62.000000
0.728123 -0.952715 -0.982184 29.000000
0.872836 -1.171855 -1.190896 10.000000
0.987821 -1.360987 -1.363564 10.000000
0.986083 1.392837 -1.356513 36.000000
1.012464 1.393736 -1.376375 34.000000
1.015821 1.362899 -1.364895 35.000000
1.029421 1.344109 -1.365415 34.000000
1.046358 1.331764 -1.372546 64.000000
1.061960 1.319682 -1.380161 34.000000
1.083685 1.312830 -1.393597 26.000000
1.083013 1.279034 -1.378368 32.000000
1.091997 1.257121 -1.375774 24.000000
1.108466 1.243844 -1.382526 19.000000
1.095130 1.199563 -1.354599 15.000000
1.108555 1.183362 -1.357955 15.000000
1.107442 1.153620 -1.345667 21.000000
1.101628 1.118247 -1.326205 17.000000
1.115938 1.105125 -1.333015 20.000000
1.131251 1.091360 -1.339213 23.000000
1.134357 1.067354 -1.332863 19.000000
1.137235 1.043397 -1.326339 18.000000
1.089041 0.974129 -1.260908 14.000000
1.065286 0.928723 -1.224505 26.000000
0.661548 0.519224 -0.739683 95.000000
0.670235 0.512066 -0.744427 98.000000
0.672451 0.500425 -0.742793 92.000000
0.687103 0.497394 -0.754127 95.000000
0.683081 0.481318 -0.745732 95.000000
0.688550 0.471577 -0.746929 98.000000
0.699663 0.466063 -0.755081 98.000000
0.704560 0.456235 -0.756494 100.000000
0.709423 0.446372 -0.757874 100.000000
0.714216 0.436406 -0.759184 103.000000
0.709363 0.420745 -0.750332 100.000000
0.717158 0.412617 -0.754858 100.000000
0.715226 0.398940 -0.749236 79.000000
0.719664 0.388913 -0.750287 88.000000
0.726887 0.380661 -0.754959 100.000000
0.724617 0.367131 -0.749099 98.000000
0.731723 0.358731 -0.753674 98.000000
0.712292 0.337578 -0.730959 98.000000
0.712506 0.326179 -0.728572 95.000000
0.722692 0.319274 -0.736337 98.000000
0.742961 0.316379 -0.754258 58.000000
0.726137 0.297784 -0.734601 100.000000
0.732843 0.289017 -0.738776 98.000000
0.728931 0.276382 -0.732915 103.000000
0.725224 0.263771 -0.726680 103.000000
0.731342 0.254972 -0.730952 103.000000
0.734008 0.244929 -0.731765 103.000000
0.736608 0.234821 -0.732480 103.000000
0.732170 0.222539 -0.726214 78.000000
0.731103 0.211455 -0.723381 98.000000
0.736935 0.202320 -0.727341 100.000000
0.735718 0.191267 -0.724310 98.000000
0.741121 0.182036 -0.728435 98.000000
0.742956 0.171895 -0.729047 100.000000
0.748547 0.162422 -0.732729 100.000000
0.746691 0.151450 -0.729756 100.000000
0.748300 0.141212 -0.730142 91.000000
0.764061 0.133424 -0.744311 103.000000
0.743918 0.119559 -0.724082 98.000000
0.763152 0.111970 -0.741601 100.000000
0.764197 0.101521 -0.742025 100.000000
0.768752 0.091497 -0.745821 103.000000
0.766385 0.080590 -0.742352 105.000000
0.752861 0.068797 -0.728668 103.000000
0.774866 0.060216 -0.749916 79.000000
0.761196 0.048685 -0.736093 98.000000
0.758217 0.038088 -0.732589 98.000000
0.765664 0.028016 -0.739728 98.000000
0.765826 0.017551 -0.739890 103.000000
0.755136 0.006985 -0.729533 103.000000
0.769552 -0.003396 -0.743397 100.000000
0.762328 -0.013781 -0.736384 100.000000
0.769422 -0.024425 -0.743168 103.000000
0.762037 -0.034613 -0.735996 100.000000
0.761487 -0.045029 -0.735996 100.000000
0.771639 -0.056197 -0.746345 84.000000
0.760484 -0.065797 -0.735478 100.000000
0.763291 -0.076540 -0.738753 103.000000
0.765764 -0.087414 -0.742221 103.000000
0.764850 -0.097863 -0.741862 103.000000
0.763870 -0.108313 -0.741405 98.000000
0.758936 -0.118207 -0.737745 100.000000
0.764947 -0.129749 -0.744082 100.000000
0.759887 -0.139562 -0.740294 95.000000
0.758287 -0.149979 -0.739870 100.000000
0.760190 -0.161079 -0.742835 100.000000
0.751103 -0.169949 -0.735665 100.000000
0.749316 -0.180219 -0.735015 98.000000
0.747463 -0.190457 -0.734333 100.000000
0.745253 -0.200728 -0.733878 100.000000
0.746433 -0.211956 -0.736768 100.000000
0.751003 -0.224286 -0.743060 75.000000
0.769290 -0.241119 -0.762990 98.000000
0.759775 -0.249420 -0.755344 100.000000
0.757089 -0.259827 -0.754538 98.000000
0.764623 -0.273884 -0.763908 100.000000
0.771668 -0.288293 -0.773495 98.000000
0.761899 -0.296201 -0.765625 100.000000
0.765323 -0.309467 -0.771633 98.000000
0.755098 -0.317187 -0.763950 95.000000
0.748222 -0.326184 -0.759587 100.000000
0.747988 -0.338003 -0.762002 100.000000
0.754334 -0.352990 -0.771134 98.000000
0.747218 -0.361781 -0.766599 100.000000
0.749969 -0.375350 -0.772165 98.000000
0.745655 -0.385822 -0.771191 100.000000
0.738401 -0.394347 -0.766492 95.000000
0.733968 -0.404635 -0.765384 95.000000
0.735857 -0.418543 -0.770974 98.000000
0.743982 -0.436271 -0.783197 103.000000
0.736009 -0.444735 -0.778525 95.000000
0.737463 -0.458924 -0.783880 100.000000
0.726274 -0.465161 -0.775729 98.000000
0.730610 -0.481432 -0.784290 98.000000
0.725482 -0.491579 -0.782712 98.000000
0.716789 -0.499735 -0.778096 58.000000
0.720663 -0.516232 -0.786372 95.000000
0.711824 -0.524208 -0.781649 98.000000
0.709416 -0.536338 -0.783153 95.000000
0.700445 -0.544086 -0.778300 95.000000
0.694431 -0.553989 -0.776716 95.000000
0.694142 -0.568598 -0.781627 95.000000
0.685042 -0.576010 -0.776644 94.000000
0.698834 -0.603038 -0.797758 35.000000
0.706468 -0.625502 -0.812206 90.000000
0.696970 -0.632942 -0.806976 95.000000
0.687414 -0.640227 -0.801763 98.000000
0.683385 -0.652620 -0.802927 95.000000
0.681343 -0.667877 -0.807610 98.000000
0.677060 -0.680238 -0.808657 100.000000
0.671990 -0.692869 -0.809956 80.000000
0.664799 -0.702405 -0.807649 64.000000
0.659523 -0.714921 -0.808808 66.000000
0.652188 -0.724263 -0.806414 81.000000
0.649212 -0.739639 -0.810649 89.000000
0.653610 -0.763821 -0.824283 85.000000
1.017222 -1.349954 -1.352861 9.000000
1.058123 -1.440677 -1.423453 10.000000
1.065387 -1.488235 -1.449969 15.000000
0.967794 1.385762 -1.312487 35.000000
0.982488 1.371329 -1.316732 58.000000
1.018084 1.385229 -1.348621 30.000000
1.034154 1.369626 -1.352289 26.000000
1.022423 1.320264 -1.322280 37.000000
1.053627 1.326631 -1.347971 49.000000
1.065432 1.308142 -1.348813 81.000000
1.087102 1.301429 -1.362030 64.000000
1.107632 1.294832 -1.375701 34.000000
1.116678 1.272753 -1.373145 33.000000
1.125462 1.250624 -1.370488 19.000000
1.128737 1.222760 -1.361334 18.000000
1.122561 1.187106 -1.343046 18.000000
1.133108 1.167944 -1.343090 18.000000
1.127167 1.132359 -1.323978 24.000000
1.136137 1.113648 -1.324325 21.000000
1.147698 1.097540 -1.327799 19.000000
1.157340 1.078252 -1.327428 22.000000
1.165854 1.059296 -1.327483 14.000000
1.125620 0.997204 -1.272552 10.000000
1.081409 0.933952 -1.214046 28.000000
0.672555 0.537296 -0.739717 95.000000
0.678409 0.527771 -0.741241 98.000000
0.681180 0.515894 -0.739424 98.000000
0.692948 0.510718 -0.747394 100.000000
0.701194 0.503314 -0.752315 89.000000
0.682127 0.476187 -0.727314 79.000000
0.708812 0.481494 -0.751882 100.000000
0.711142 0.469407 -0.749762 103.000000
0.716060 0.459535 -0.751182 100.000000
0.714592 0.445633 -0.745937 100.000000
0.716133 0.433774 -0.743921 100.000000
0.724033 0.425686 -0.748444 100.000000
0.731872 0.417474 -0.752977 98.000000
0.723390 0.400092 -0.740768 95.000000
0.737251 0.395473 -0.752117 95.000000
0.738350 0.383496 -0.749800 98.000000
0.739341 0.371542 -0.747371 100.000000
0.736487 0.358161 -0.741815 98.000000
0.736880 0.346469 -0.739566 95.000000
0.716977 0.325630 -0.717009 100.000000
0.734315 0.321580 -0.731137 95.000000
0.757818 0.320229 -0.752577 61.000000
0.727182 0.295891 -0.719642 100.000000
0.730432 0.285881 -0.720389 100.000000
0.737062 0.277100 -0.724457 105.000000
0.750242 0.270820 -0.735540 103.000000
0.746378 0.258055 -0.729352 100.000000
0.756003 0.250191 -0.736931 103.000000
0.755156 0.238755 -0.734260 100.000000
0.743663 0.224208 -0.721310 98.000000
0.746089 0.214051 -0.721892 95.000000
