x y z intensity
0.441053 0.614403 -0.615296 95.000000
0.449984 0.610795 -0.620336 95.000000
0.433326 0.573133 -0.590446 34.000000
0.448994 0.578761 -0.604912 91.000000
0.452918 0.568967 -0.603458 98.000000
0.459119 0.562132 -0.605160 95.000000
0.467752 0.558177 -0.610014 100.000000
0.473898 0.551161 -0.611667 95.000000
0.456781 0.518480 -0.584433 100.000000
0.465109 0.514458 -0.589162 98.000000
0.465216 0.502130 -0.584335 98.000000
0.455178 0.478649 -0.566212 90.000000
0.454828 0.466638 -0.561226 71.000000
0.454779 0.454494 -0.555971 95.000000
0.462229 0.450540 -0.560676 95.000000
0.467004 0.443860 -0.562085 91.000000
0.987241 0.868984 -1.161948 32.000000
1.039204 0.891265 -1.214285 33.000000
1.160630 0.969612 -1.346580 21.000000
1.174151 0.955156 -1.352755 18.000000
1.178785 0.933560 -1.348742 15.000000
1.186198 0.914277 -1.348048 19.000000
1.186584 0.890869 -1.341003 14.000000
1.184628 0.864981 -1.329950 10.000000
1.196585 0.850385 -1.336095 10.000000
1.208466 0.835584 -1.342193 14.000000
1.205819 0.809932 -1.330748 18.000000
1.208252 0.788833 -1.326445 18.000000
1.204271 0.763851 -1.315278 20.000000
1.212441 0.746801 -1.317528 21.000000
1.207969 0.722109 -1.306055 18.000000
1.218340 0.707130 -1.311982 10.000000
1.238833 0.697026 -1.327572 12.000000
1.240200 0.675963 -1.322518 17.000000
1.240664 0.655257 -1.317915 17.000000
1.244883 0.636035 -1.316133 18.000000
1.244986 0.615411 -1.311260 20.000000
1.258008 0.601172 -1.320000 19.000000
1.257751 0.580496 -1.314932 20.000000
1.267355 0.564366 -1.320069 13.000000
1.260133 0.540949 -1.307844 15.000000
1.262749 0.521930 -1.305835 17.000000
1.271295 0.505788 -1.311082 21.000000
1.270281 0.485401 -1.305372 23.000000
1.268406 0.465260 -1.300049 19.000000
1.273842 0.447521 -1.301022 23.000000
1.223928 0.411500 -1.246826 26.000000
0.714111 0.218677 -0.723728 44.000000
0.757861 0.220819 -0.766086 95.000000
0.735795 0.203685 -0.742523 95.000000
0.745033 0.195264 -0.749954 95.000000
0.743495 0.184102 -0.747152 98.000000
0.738681 0.172159 -0.740460 95.000000
0.750938 0.164229 -0.751496 98.000000
0.749176 0.153146 -0.748458 98.000000
0.757826 0.144130 -0.755848 95.000000
0.769955 0.135505 -0.766680 98.000000
0.764149 0.123771 -0.760242 100.000000
0.779685 0.115295 -0.774458 100.000000
0.773731 0.103592 -0.767883 103.000000
0.771196 0.092508 -0.764743 100.000000
0.775970 0.082205 -0.768218 98.000000
0.773259 0.071185 -0.764909 98.000000
0.780856 0.061130 -0.772363 98.000000
0.774456 0.049896 -0.765375 81.000000
0.775088 0.039218 -0.765375 95.000000
0.778911 0.028705 -0.769086 95.000000
0.771963 0.017814 -0.762195 87.000000
0.775654 0.007218 -0.765774 98.000000
0.775687 -0.003493 -0.765774 100.000000
0.779178 -0.014236 -0.769220 100.000000
0.779078 -0.024962 -0.769053 98.000000
0.778878 -0.035656 -0.768819 98.000000
0.774789 -0.046171 -0.765309 100.000000
0.770572 -0.056588 -0.761732 81.000000
0.784372 -0.068422 -0.775301 83.000000
0.783596 -0.079213 -0.775098 98.000000
0.778876 -0.089630 -0.771591 95.000000
0.777936 -0.100339 -0.771222 98.000000
0.776895 -0.111047 -0.770752 98.000000
0.775519 -0.121790 -0.770551 98.000000
0.777864 -0.133033 -0.773446 100.000000
0.769287 -0.142456 -0.766112 95.000000
0.781705 -0.155878 -0.779663 100.000000
0.790462 -0.168872 -0.789634 98.000000
0.785179 -0.178974 -0.785557 100.000000
0.782948 -0.189857 -0.785213 100.000000
0.787933 -0.202421 -0.791431 98.000000
0.785543 -0.213367 -0.790946 98.000000
0.779979 -0.223152 -0.786600 95.000000
0.770581 -0.231909 -0.778989 91.000000
0.778304 -0.245822 -0.788729 89.000000
0.782435 -0.258820 -0.794875 95.000000
0.779640 -0.269652 -0.794036 95.000000
0.779816 -0.281744 -0.796872 95.000000
0.783623 -0.295062 -0.802775 98.000000
0.776826 -0.304682 -0.798574 95.000000
0.767026 -0.312667 -0.790542 95.000000
0.760197 -0.321912 -0.786185 91.000000
0.766569 -0.336898 -0.795578 88.000000
0.762868 -0.347579 -0.794556 88.000000
0.759097 -0.358188 -0.793428 100.000000
0.755219 -0.368727 -0.792265 92.000000
0.754559 -0.380873 -0.794456 98.000000
0.750170 -0.391493 -0.793464 91.000000
0.746099 -0.401901 -0.792119 98.000000
0.741532 -0.412415 -0.791022 51.000000
0.765481 -0.439262 -0.820458 87.000000
0.754716 -0.446119 -0.812081 100.000000
0.752930 -0.458643 -0.814124 95.000000
0.751029 -0.471181 -0.816081 95.000000
0.749012 -0.483734 -0.817991 98.000000
0.743806 -0.494221 -0.816440 78.000000
0.734996 -0.502770 -0.811816 95.000000
0.729700 -0.513103 -0.810124 51.000000
0.745332 -0.538527 -0.831914 53.000000
0.718337 -0.533696 -0.806962 92.000000
0.733525 -0.559567 -0.828508 87.000000
0.727244 -0.570049 -0.826919 79.000000
0.723831 -0.582796 -0.828544 98.000000
0.728896 -0.602697 -0.840078 91.000000
0.722256 -0.613120 -0.838263 90.000000
