x y z intensity
0.452362 0.630157 -0.631073 71.000000
0.789772 1.044581 -1.076135 35.000000
0.803464 1.035678 -1.082474 29.000000
0.826755 1.038590 -1.101551 34.000000
0.845361 1.035037 -1.114263 52.000000
0.861649 1.028221 -1.123711 32.000000
0.875465 1.018198 -1.129974 34.000000
0.890849 1.011180 -1.139806 35.000000
0.912328 1.009129 -1.155663 29.000000
0.914925 0.987523 -1.149193 33.000000
0.931284 0.979304 -1.158456 29.000000
0.951965 0.976685 -1.174658 32.000000
0.965737 0.965131 -1.180620 31.000000
0.978520 0.953774 -1.186929 30.000000
1.002284 0.952612 -1.206347 32.000000
1.023397 0.948276 -1.222439 31.000000
1.058603 0.956146 -1.255051 25.000000
1.054745 0.928402 -1.241398 30.000000
1.070437 0.918052 -1.250780 33.000000
1.100449 0.919336 -1.276758 35.000000
1.119203 0.910456 -1.289449 32.000000
1.135019 0.898898 -1.298665 28.000000
1.156764 0.891590 -1.314597 33.000000
1.174719 0.881960 -1.327593 33.000000
1.211552 0.884640 -1.360176 26.000000
1.232754 0.876090 -1.376481 28.000000
1.247938 0.862877 -1.386034 26.000000
1.254787 0.842822 -1.384789 26.000000
1.254486 0.819018 -1.377202 24.000000
1.260139 0.799288 -1.376296 27.000000
1.249939 0.769897 -1.358276 27.000000
1.245718 0.744675 -1.346869 24.000000
1.259479 0.731007 -1.356283 19.000000
1.136924 0.639687 -1.218363 31.000000
0.818516 0.432299 -0.869482 25.000000
0.729424 0.372677 -0.771172 26.000000
0.749599 0.370535 -0.789502 67.000000
0.760046 0.363208 -0.797500 57.000000
0.777040 0.358631 -0.812366 95.000000
0.777620 0.346282 -0.809964 95.000000
0.784674 0.336844 -0.814383 55.000000
0.781702 0.323100 -0.808374 95.000000
0.778207 0.309612 -0.802562 100.000000
0.788450 0.301284 -0.810231 98.000000
0.791485 0.290322 -0.811230 100.000000
0.794877 0.279253 -0.811837 98.000000
0.794360 0.267074 -0.809221 100.000000
0.793783 0.254954 -0.806527 100.000000
0.789642 0.241806 -0.800276 87.000000
0.785420 0.228849 -0.793943 95.000000
0.784157 0.217073 -0.791327 98.000000
0.793547 0.207979 -0.798788 95.000000
0.792134 0.196146 -0.796031 100.000000
0.790946 0.184341 -0.792851 98.000000
0.799837 0.174923 -0.800431 98.000000
0.794687 0.162450 -0.793925 98.000000
0.799927 0.152137 -0.797840 93.000000
0.808629 0.142311 -0.805189 98.000000
0.802885 0.130045 -0.798779 100.000000
0.811436 0.119991 -0.805997 98.000000
0.805529 0.107849 -0.799440 100.000000
0.810110 0.097175 -0.803331 100.000000
0.807859 0.085583 -0.799788 98.000000
0.805182 0.074124 -0.796488 98.000000
0.809251 0.063353 -0.800449 78.000000
0.799324 0.051498 -0.789951 84.000000
0.796421 0.040298 -0.786440 81.000000
0.796694 0.029360 -0.786646 91.000000
0.796865 0.018389 -0.786782 81.000000
0.800560 0.007450 -0.790363 90.000000
0.829060 -0.003733 -0.818465 98.000000
0.825431 -0.015081 -0.814882 98.000000
0.825325 -0.026444 -0.814705 98.000000
