x y z intensity
0.972578 1.354838 -1.356807 31.000000
0.991802 1.346243 -1.367270 17.000000
0.980809 1.297253 -1.336439 39.000000
0.978335 1.261090 -1.318071 42.000000
0.963350 1.210183 -1.283546 74.000000
0.898804 1.100470 -1.184705 103.000000
0.755789 0.901897 -0.985655 108.000000
0.606091 0.704906 -0.782290 89.000000
0.600629 0.681759 -0.768481 92.000000
0.618441 0.684059 -0.783391 95.000000
0.622873 0.672296 -0.782360 34.000000
0.630448 0.662956 -0.784235 58.000000
0.637288 0.653836 -0.786368 86.000000
0.636691 0.636291 -0.778359 72.000000
0.646040 0.629702 -0.783635 95.000000
0.652713 0.620366 -0.785605 86.000000
0.653761 0.605772 -0.780911 81.000000
0.654662 0.591301 -0.776150 98.000000
0.646910 0.569420 -0.761391 30.000000
0.633176 0.543038 -0.739851 95.000000
0.641929 0.536279 -0.744775 95.000000
0.653592 0.531688 -0.753011 95.000000
0.656502 0.519928 -0.751156 95.000000
0.659326 0.508184 -0.749287 95.000000
0.658554 0.494432 -0.744257 95.000000
0.667101 0.487098 -0.748936 95.000000
0.663095 0.471246 -0.740405 39.000000
0.671033 0.463980 -0.745288 95.000000
0.673300 0.452246 -0.743057 100.000000
0.678101 0.442712 -0.744434 95.000000
0.685938 0.435080 -0.749166 100.000000
0.690591 0.425368 -0.750448 98.000000
0.698357 0.417470 -0.755063 100.000000
0.696194 0.404074 -0.749704 98.000000
0.691072 0.388829 -0.740573 76.000000
0.672977 0.366801 -0.717645 79.000000
0.676726 0.357413 -0.718863 95.000000
0.680795 0.347832 -0.719760 95.000000
0.687675 0.339926 -0.724282 100.000000
0.691249 0.330331 -0.725312 98.000000
0.698019 0.322160 -0.729753 98.000000
0.694894 0.309444 -0.723798 100.000000
0.704877 0.302589 -0.731564 89.000000
0.708209 0.292723 -0.732373 95.000000
0.701057 0.278918 -0.722998 100.000000
0.710953 0.271670 -0.730593 100.000000
0.713690 0.261786 -0.731494 100.000000
0.709955 0.249418 -0.725103 100.000000
0.719356 0.241857 -0.732814 100.000000
0.708246 0.227480 -0.719617 100.000000
0.714111 0.218677 -0.723728 100.000000
0.713079 0.207771 -0.720817 95.000000
0.715068 0.197948 -0.721607 98.000000
0.724242 0.189814 -0.729025 98.000000
0.715700 0.177220 -0.719221 100.000000
0.714291 0.166475 -0.716011 98.000000
0.716011 0.156590 -0.716543 98.000000
0.714168 0.145990 -0.713483 98.000000
0.722741 0.137457 -0.720855 95.000000
0.724250 0.127461 -0.721170 95.000000
0.721892 0.116927 -0.718201 98.000000
0.730293 0.107991 -0.725397 100.000000
0.724269 0.096970 -0.718795 100.000000
0.728745 0.087415 -0.722647 103.000000
0.729908 0.077325 -0.722616 100.000000
0.727147 0.066940 -0.719296 98.000000
0.738264 0.057795 -0.730234 98.000000
0.738931 0.047607 -0.730266 62.000000
0.735978 0.037240 -0.726755 83.000000
0.739788 0.027263 -0.730457 95.000000
0.736389 0.016993 -0.727071 94.000000
0.736515 0.006854 -0.727134 87.000000
0.740105 -0.003333 -0.730647 98.000000
0.740041 -0.013521 -0.730583 98.000000
0.743504 -0.023822 -0.733936 100.000000
0.739756 -0.033865 -0.730203 98.000000
0.732140 -0.043629 -0.723181 95.000000
0.731511 -0.053719 -0.723119 61.000000
0.745331 -0.065016 -0.736711 98.000000
0.741048 -0.074912 -0.733012 98.000000
0.739932 -0.085149 -0.733012 98.000000
0.735503 -0.094866 -0.729155 95.000000
0.734519 -0.104990 -0.728711 98.000000
0.733218 -0.115146 -0.728520 100.000000
0.735627 -0.125809 -0.731449 95.000000
0.720109 -0.133349 -0.717137 81.000000
0.739640 -0.147490 -0.737708 98.000000
0.737998 -0.157664 -0.737225 98.000000
0.725854 -0.165452 -0.726204 98.000000
0.723791 -0.175513 -0.725886 100.000000
0.721982 -0.185479 -0.725188 95.000000
0.723253 -0.196448 -0.728228 98.000000
0.714405 -0.204391 -0.720470 95.000000
0.712099 -0.214309 -0.719869 87.000000
0.716588 -0.226329 -0.726187 95.000000
0.720934 -0.238476 -0.732396 98.000000
0.714954 -0.247279 -0.728155 98.000000
0.715396 -0.258470 -0.731043 98.000000
0.732958 -0.275985 -0.750871 98.000000
0.736472 -0.288854 -0.757090 95.000000
0.723483 -0.294917 -0.745664 95.000000
0.713518 -0.302146 -0.737911 85.000000
0.693563 -0.304813 -0.719809 90.000000
0.693516 -0.315981 -0.722324 95.000000
0.686802 -0.324075 -0.717863 98.000000
0.680024 -0.332014 -0.713381 95.000000
0.676501 -0.341472 -0.712270 98.000000
0.682266 -0.356056 -0.721642 95.000000
0.730019 -0.393239 -0.775048 91.000000
0.850205 -0.472855 -0.906947 27.000000
1.064050 -0.610592 -1.140470 24.000000
1.190493 -0.703711 -1.280981 18.000000
1.192139 -0.726184 -1.289029 21.000000
1.196660 -0.750762 -1.300313 18.000000
1.197801 -0.773575 -1.308109 16.000000
1.195622 -0.794430 -1.312376 15.000000
1.189412 -0.813611 -1.313727 18.000000
1.186898 -0.834591 -1.317712 16.000000
1.175100 -0.849048 -1.311606 10.000000
1.168415 -0.868087 -1.312568 10.000000
1.171274 -0.893502 -1.322941 18.000000
1.158311 -0.907941 -1.317068 16.000000
1.156967 -0.931537 -1.324339 16.000000
1.146643 -0.948116 -1.321545 13.000000
1.150471 -0.976631 -1.335257 15.000000
1.145489 -0.998039 -1.338856 10.000000
1.126270 -1.006902 -1.325871 9.000000
1.123675 -1.030669 -1.332552 10.000000
1.126411 -1.059721 -1.345688 14.000000
1.115088 -1.075862 -1.342247 11.000000
1.111778 -1.099804 -1.348539 13.000000
1.104497 -1.121594 -1.352030 15.000000
1.095415 -1.140166 -1.351543 13.000000
1.090208 -1.164628 -1.357965 10.000000
1.085908 -1.188742 -1.363760 9.000000
1.080139 -1.213341 -1.369953 10.000000
1.085339 -1.249145 -1.388298 15.000000
1.073911 -1.268092 -1.387746 14.000000
1.059904 -1.284015 -1.383914 15.000000
1.050595 -1.305743 -1.386324 11.000000
1.050484 -1.339634 -1.401408 10.000000
1.024071 -1.339947 -1.381394 10.000000
1.032586 -1.386332 -1.408858 9.000000
1.017478 -1.401848 -1.404503 10.000000
0.952158 1.344918 -1.309843 33.000000
