x y z intensity
1.004244 1.398950 -1.400982 15.000000
1.010168 1.371173 -1.392590 9.000000
1.020414 1.349636 -1.390404 13.000000
1.030324 1.328105 -1.388113 15.000000
1.040034 1.306516 -1.385719 13.000000
1.037268 1.270002 -1.367213 18.000000
1.043826 1.245616 -1.361295 15.000000
1.052553 1.224158 -1.358544 12.000000
1.064981 1.208833 -1.362601 18.000000
1.075883 1.190037 -1.362841 10.000000
1.080335 1.166058 -1.356956 10.000000
1.072546 1.127850 -1.334177 11.000000
1.081538 1.109622 -1.334542 10.000000
1.099495 1.098805 -1.344141 18.000000
1.100159 1.072337 -1.334475 16.000000
1.103331 1.048652 -1.327968 16.000000
1.089601 1.009620 -1.301518 17.000000
1.069746 0.966211 -1.268262 10.000000
0.756604 0.665974 -0.890496 29.000000
0.636016 0.545474 -0.743169 69.000000
0.644794 0.538673 -0.748100 95.000000
0.621780 0.505809 -0.716360 75.000000
0.595228 0.471401 -0.681048 57.000000
0.629892 0.485497 -0.715837 26.000000
0.661521 0.496660 -0.747609 46.000000
0.688042 0.502388 -0.772446 26.000000
0.699264 0.496951 -0.780791 9.000000
0.719614 0.497571 -0.799246 9.000000
0.722267 0.485137 -0.797098 9.000000
0.696594 0.454786 -0.764736 8.000000
0.720079 0.456736 -0.786455 9.000000
0.718715 0.442691 -0.781009 9.000000
0.736106 0.440035 -0.795877 10.000000
0.689865 0.400401 -0.742889 22.000000
0.671964 0.378078 -0.720097 26.000000
0.682591 0.372041 -0.727897 71.000000
0.676726 0.357413 -0.718863 95.000000
0.677553 0.346175 -0.716333 91.000000
0.687675 0.339926 -0.724282 98.000000
0.694525 0.331897 -0.728750 95.000000
0.694726 0.320640 -0.726311 98.000000
0.694894 0.309444 -0.723798 98.000000
0.704877 0.302589 -0.731564 85.000000
0.711549 0.294104 -0.735828 95.000000
0.704411 0.280252 -0.726457 100.000000
0.717692 0.274245 -0.737518 100.000000
0.720455 0.264267 -0.738428 98.000000
0.716748 0.251805 -0.732041 100.000000
0.722765 0.243003 -0.736287 100.000000
0.715089 0.229678 -0.726570 100.000000
0.720978 0.220779 -0.730687 98.000000
0.713079 0.207771 -0.720817 90.000000
0.711614 0.196991 -0.718121 95.000000
0.720776 0.188906 -0.725537 95.000000
0.719175 0.178080 -0.722712 98.000000
0.717775 0.167287 -0.719504 98.000000
0.722996 0.158118 -0.723533 98.000000
0.721170 0.147421 -0.720478 98.000000
0.729758 0.138792 -0.727854 95.000000
0.745345 0.131174 -0.742175 91.000000
0.725413 0.117497 -0.721704 98.000000
0.733821 0.108513 -0.728901 98.000000
0.731335 0.097916 -0.725808 100.000000
0.735820 0.088264 -0.729663 98.000000
0.740538 0.078452 -0.733139 98.000000
0.734241 0.067593 -0.726313 98.000000
0.738264 0.057795 -0.730234 95.000000
0.738931 0.047607 -0.730266 52.000000
0.746645 0.037779 -0.737288 95.000000
0.746901 0.027525 -0.737480 95.000000
0.736389 0.016993 -0.727071 88.000000
0.740073 0.006887 -0.730647 95.000000
0.740105 -0.003333 -0.730647 88.000000
0.740041 -0.013521 -0.730583 98.000000
0.739946 -0.023708 -0.730425 98.000000
0.739756 -0.033865 -0.730203 95.000000
0.739248 -0.044053 -0.730203 98.000000
0.731511 -0.053719 -0.723119 68.000000
0.745331 -0.065016 -0.736711 95.000000
0.744594 -0.075270 -0.736519 98.000000
0.739932 -0.085149 -0.733012 95.000000
0.742575 -0.095778 -0.736166 98.000000
0.741582 -0.106000 -0.735718 98.000000
0.740268 -0.116254 -0.735525 98.000000
0.739146 -0.126411 -0.734949 98.000000
0.734160 -0.135951 -0.731130 92.000000
0.739640 -0.147490 -0.737708 100.000000
0.737998 -0.157664 -0.737225 95.000000
0.729344 -0.166247 -0.729695 98.000000
0.727271 -0.176356 -0.729376 100.000000
0.725453 -0.186370 -0.728674 95.000000
0.723253 -0.196448 -0.728228 98.000000
0.714405 -0.204391 -0.720470 95.000000
0.712099 -0.214309 -0.719869 82.000000
0.723445 -0.228495 -0.733136 95.000000
0.720934 -0.238476 -0.732396 95.000000
0.721763 -0.249634 -0.735090 95.000000
0.739130 -0.267045 -0.755296 98.000000
0.736335 -0.277257 -0.754331 95.000000
0.743198 -0.291492 -0.764004 98.000000
0.730182 -0.297648 -0.752568 95.000000
0.720187 -0.304969 -0.744807 77.000000
0.713473 -0.313564 -0.740473 95.000000
0.713331 -0.325009 -0.742961 95.000000
0.699946 -0.330277 -0.731602 100.000000
0.712718 -0.347976 -0.747679 98.000000
0.692764 -0.349681 -0.729392 98.000000
0.711368 -0.371243 -0.752423 95.000000
0.707507 -0.381113 -0.751147 98.000000
0.699981 -0.389305 -0.746697 49.000000
0.698779 -0.400986 -0.748965 71.000000
0.688402 -0.406920 -0.740726 100.000000
0.705872 -0.429977 -0.763241 98.000000
0.691819 -0.434034 -0.751743 98.000000
