x y z intensity
0.947699 1.320180 -1.322098 35.000000
0.968843 1.315080 -1.335621 20.000000
0.955182 1.263358 -1.301520 34.000000
0.973609 1.254998 -1.311703 35.000000
0.989710 1.243298 -1.318668 35.000000
1.003259 1.228362 -1.322387 59.000000
1.024131 1.222114 -1.335610 35.000000
1.045071 1.215456 -1.348886 35.000000
1.059933 1.203104 -1.356143 41.000000
1.088661 1.204170 -1.379027 26.000000
1.090673 1.177216 -1.369942 32.000000
1.098706 1.155359 -1.366717 30.000000
1.115915 1.144891 -1.376960 29.000000
1.139623 1.138908 -1.393197 36.000000
1.151518 1.122397 -1.396772 36.000000
1.157952 1.100565 -1.393708 28.000000
1.158563 1.073520 -1.383893 26.000000
1.125462 1.016534 -1.334317 16.000000
0.807231 0.710537 -0.950083 45.000000
0.678606 0.582001 -0.792935 40.000000
0.684915 0.572191 -0.794649 95.000000
0.691188 0.562271 -0.796326 79.000000
0.688597 0.545347 -0.787879 90.000000
0.688760 0.530870 -0.782737 90.000000
0.676353 0.507795 -0.764372 95.000000
0.676076 0.493651 -0.759012 98.000000
0.690222 0.490525 -0.770695 39.000000
0.686214 0.474477 -0.762150 90.000000
0.688602 0.462524 -0.759945 100.000000
0.696594 0.454786 -0.764736 95.000000
0.701457 0.444924 -0.766116 100.000000
0.706216 0.434992 -0.767426 98.000000
0.710940 0.424991 -0.768668 95.000000
0.718346 0.416931 -0.773558 98.000000
0.710180 0.399580 -0.761050 76.000000
0.721046 0.393002 -0.768906 71.000000
0.715396 0.377836 -0.759941 91.000000
0.722940 0.369364 -0.764317 95.000000
0.726785 0.359258 -0.765474 98.000000
0.730562 0.349118 -0.766563 95.000000
0.707896 0.326719 -0.740079 98.000000
0.708130 0.315338 -0.737584 98.000000
0.738126 0.316862 -0.766072 76.000000
0.728252 0.301007 -0.753101 94.000000
0.717829 0.285590 -0.740294 100.000000
0.727800 0.278108 -0.747905 100.000000
0.730602 0.267989 -0.748828 98.000000
0.730336 0.256579 -0.745919 98.000000
0.732993 0.246442 -0.746706 98.000000
0.728775 0.234074 -0.740475 98.000000
0.727844 0.222882 -0.737646 95.000000
0.726858 0.211786 -0.734746 89.000000
0.721977 0.199860 -0.728579 98.000000
0.731172 0.191631 -0.736002 95.000000
0.729597 0.180661 -0.733186 98.000000
0.724744 0.168911 -0.726489 95.000000
0.729982 0.159646 -0.730524 98.000000
0.724671 0.148137 -0.723976 95.000000
0.736775 0.140126 -0.734853 95.000000
0.731282 0.128699 -0.728171 98.000000
0.750063 0.121490 -0.746228 100.000000
0.737349 0.109035 -0.732406 100.000000
0.734868 0.098389 -0.729314 100.000000
0.753508 0.090386 -0.747203 98.000000
0.758254 0.080328 -0.750678 98.000000
0.734241 0.067593 -0.726313 98.000000
0.741813 0.058073 -0.733745 95.000000
0.746036 0.048065 -0.737288 63.000000
0.746645 0.037779 -0.737288 95.000000
0.746901 0.027525 -0.737480 80.000000
0.739946 0.017075 -0.730583 84.000000
0.740073 0.006887 -0.730647 95.000000
0.743663 -0.003349 -0.734160 98.000000
0.747157 -0.013651 -0.737608 98.000000
0.743504 -0.023822 -0.733936 98.000000
0.743312 -0.034028 -0.733713 98.000000
0.739248 -0.044053 -0.730203 98.000000
0.731511 -0.053719 -0.723119 69.000000
0.748880 -0.065326 -0.740219 95.000000
0.748139 -0.075629 -0.740026 98.000000
