x y z intensity
0.793895 1.105926 -1.107533 36.000000
0.826501 1.121869 -1.139392 24.000000
0.813069 1.075395 -1.107879 35.000000
0.827095 1.066139 -1.114311 33.000000
0.841134 1.056653 -1.120708 36.000000
0.857507 1.049908 -1.130272 60.000000
0.871496 1.039972 -1.136553 35.000000
0.892924 1.038504 -1.152509 37.000000
0.905991 1.028367 -1.159179 37.000000
0.930217 1.028915 -1.178323 29.000000
0.925263 0.998681 -1.162178 33.000000
0.944364 0.993058 -1.174726 29.000000
0.957254 0.982111 -1.181184 31.000000
0.976437 0.975825 -1.193702 34.000000
0.983926 0.959044 -1.193486 36.000000
1.002284 0.952612 -1.206347 32.000000
1.017881 0.943164 -1.215849 32.000000
1.058603 0.956146 -1.255051 28.000000
1.060370 0.933353 -1.248019 31.000000
1.070437 0.918052 -1.250780 32.000000
1.091852 0.912154 -1.266783 35.000000
1.113419 0.905751 -1.282785 35.000000
1.126265 0.891965 -1.288650 30.000000
1.144990 0.882515 -1.301217 35.000000
1.162853 0.873052 -1.314183 32.000000
1.190611 0.869350 -1.336667 26.000000
1.184529 0.841817 -1.322633 32.000000
1.199357 0.829285 -1.332076 37.000000
1.190517 0.799653 -1.313860 75.000000
1.168182 0.762673 -1.282456 92.000000
1.067704 0.677229 -1.166123 103.000000
0.893706 0.550477 -0.971168 103.000000
0.754980 0.451318 -0.816284 77.000000
0.727840 0.422441 -0.783781 90.000000
0.726103 0.408539 -0.778114 35.000000
0.746684 0.406975 -0.796245 50.000000
0.763733 0.403366 -0.811288 91.000000
0.768326 0.392553 -0.812301 86.000000
0.778931 0.385034 -0.820395 98.000000
0.782979 0.374167 -0.821562 98.000000
0.786917 0.363190 -0.822693 95.000000
0.787547 0.350703 -0.820304 98.000000
0.794649 0.341126 -0.824735 41.000000
0.791724 0.327242 -0.818738 95.000000
0.788270 0.313615 -0.812940 100.000000
0.795189 0.303859 -0.817156 100.000000
0.801633 0.294044 -0.821631 98.000000
0.801671 0.281640 -0.818776 100.000000
0.801179 0.269366 -0.816167 98.000000
0.800626 0.257151 -0.813480 98.000000
0.799942 0.244960 -0.810715 95.000000
0.799199 0.232864 -0.807872 94.000000
0.797975 0.220898 -0.805271 95.000000
0.803943 0.210703 -0.809253 91.000000
0.802557 0.198727 -0.806505 100.000000
0.801399 0.186777 -0.803329 95.000000
0.803329 0.175687 -0.803926 98.000000
0.805189 0.164597 -0.804417 95.000000
0.810453 0.154139 -0.808338 94.000000
0.819176 0.144167 -0.815692 98.000000
0.820492 0.132897 -0.816296 100.000000
0.822020 0.121556 -0.816510 95.000000
0.823194 0.110214 -0.816972 98.000000
0.817185 0.098024 -0.810347 98.000000
0.822032 0.087085 -0.813820 95.000000
0.822917 0.075757 -0.814032 95.000000
0.823448 0.064464 -0.814492 89.000000
0.813534 0.052414 -0.803995 91.000000
0.814198 0.041197 -0.803995 72.000000
0.814478 0.030016 -0.804205 93.000000
0.811095 0.018717 -0.800832 85.000000
0.839698 0.007814 -0.829003 75.000000
0.825502 -0.003717 -0.814952 90.000000
0.839662 -0.015341 -0.828931 100.000000
0.843112 -0.027014 -0.832263 98.000000
0.839338 -0.038423 -0.828499 95.000000
0.835208 -0.049771 -0.824989 98.000000
0.834491 -0.061282 -0.824917 92.000000
0.834061 -0.072756 -0.824415 89.000000
0.829690 -0.083872 -0.820692 95.000000
0.828441 -0.095334 -0.820692 95.000000
0.823905 -0.106268 -0.816794 95.000000
0.829865 -0.118619 -0.823303 98.000000
0.824870 -0.129540 -0.819586 98.000000
0.827140 -0.141460 -0.822443 98.000000
0.818465 -0.151562 -0.815088 95.000000
0.823769 -0.164266 -0.821618 95.000000
