x y z intensity
0.400340 0.557689 -0.558500 95.000000
0.415547 0.564051 -0.572861 82.000000
0.407700 0.539238 -0.555527 37.000000
0.397006 0.511747 -0.534869 86.000000
0.404990 0.508759 -0.539600 90.000000
0.415393 0.508596 -0.547526 98.000000
0.428362 0.511173 -0.558645 95.000000
0.433991 0.504748 -0.560158 73.000000
0.441639 0.501293 -0.565060 95.000000
0.454886 0.503151 -0.576213 82.000000
0.470385 0.507709 -0.590828 22.000000
0.478722 0.503406 -0.595498 25.000000
0.526225 0.539890 -0.649325 26.000000
1.114319 1.006470 -1.321106 10.000000
1.068808 0.940781 -1.257950 17.000000
1.107349 0.949709 -1.293910 20.000000
1.126241 0.940883 -1.306682 19.000000
1.127879 0.917514 -1.299445 17.000000
1.132101 0.896587 -1.295326 16.000000
1.136160 0.875709 -1.291182 22.000000
1.133188 0.850780 -1.280658 15.000000
1.136765 0.830032 -1.276215 10.000000
1.148360 0.816113 -1.282247 16.000000
1.144703 0.791495 -1.271374 18.000000
1.159913 0.779097 -1.280085 24.000000
1.134277 0.740537 -1.245234 21.000000
1.120468 0.710697 -1.223751 27.000000
1.024950 0.631316 -1.113787 32.000000
0.626575 0.363667 -0.674734 82.000000
0.614640 0.345825 -0.658667 95.000000
0.653749 0.356321 -0.697141 79.000000
0.654168 0.345499 -0.694901 95.000000
0.661344 0.337894 -0.699196 95.000000
0.671380 0.331871 -0.707119 98.000000
0.674869 0.322504 -0.708125 95.000000
0.678264 0.313042 -0.709099 98.000000
0.675040 0.300602 -0.703118 98.000000
0.681602 0.292598 -0.707409 81.000000
0.681484 0.281677 -0.704736 90.000000
0.674222 0.268241 -0.695323 100.000000
0.683998 0.261370 -0.702892 103.000000
0.693395 0.254342 -0.710693 100.000000
0.689573 0.242258 -0.704286 100.000000
0.692082 0.232687 -0.705030 103.000000
0.687717 0.220887 -0.698758 100.000000
0.693512 0.212369 -0.702851 103.000000
0.682075 0.198737 -0.689477 91.000000
0.683979 0.189341 -0.690233 98.000000
0.693054 0.181641 -0.697632 98.000000
0.687906 0.170338 -0.691290 100.000000
0.689900 0.160790 -0.691562 98.000000
0.691562 0.151243 -0.692075 100.000000
0.693163 0.141696 -0.692498 98.000000
0.701691 0.133453 -0.699860 98.000000
0.696124 0.122511 -0.693163 95.000000
0.697242 0.112934 -0.693677 100.000000
0.705597 0.104340 -0.700867 100.000000
0.703071 0.094131 -0.697757 103.000000
0.703982 0.084445 -0.698091 103.000000
0.698019 0.073947 -0.691045 98.000000
0.698770 0.064328 -0.691225 100.000000
0.702771 0.055017 -0.695127 98.000000
0.682090 0.043945 -0.674092 55.000000
0.682646 0.034541 -0.674092 95.000000
0.686437 0.025297 -0.677779 98.000000
0.711487 0.016418 -0.702484 100.000000
0.697377 0.006490 -0.688494 91.000000
0.715198 -0.003220 -0.706058 98.000000
0.718694 -0.013130 -0.709509 100.000000
0.711487 -0.022797 -0.702332 100.000000
0.721973 -0.033051 -0.712650 100.000000
0.714369 -0.042570 -0.705629 103.000000
0.699552 -0.051372 -0.691526 78.000000
0.688544 -0.060063 -0.680581 100.000000
0.698500 -0.070611 -0.690925 100.000000
0.693907 -0.079852 -0.687418 100.000000
