x y z intensity
0.859488 1.197299 -1.199039 34.000000
0.881602 1.196660 -1.215352 22.000000
0.875972 1.158591 -1.193589 35.000000
0.888536 1.145338 -1.197089 33.000000
0.905836 1.137934 -1.206917 35.000000
0.918237 1.124264 -1.210320 48.000000
0.935504 1.116354 -1.220029 31.000000
0.955279 1.111025 -1.232992 33.000000
0.974129 1.105710 -1.246360 36.000000
0.999217 1.105236 -1.265726 27.000000
0.995045 1.074000 -1.249828 33.000000
1.014995 1.067332 -1.262587 29.000000
1.028651 1.055362 -1.269283 30.000000
1.045992 1.045336 -1.278733 33.000000
1.062316 1.035451 -1.288572 34.000000
1.084214 1.030482 -1.304958 34.000000
1.111669 1.030068 -1.327878 32.000000
1.136605 1.026599 -1.347528 26.000000
1.141937 1.005150 -1.344020 31.000000
1.152778 0.988671 -1.346994 32.000000
1.172093 0.979188 -1.359880 32.000000
1.200179 0.976329 -1.382742 34.000000
1.205045 0.954357 -1.378788 27.000000
1.215633 0.936963 -1.381498 26.000000
1.219216 0.915368 -1.377881 23.000000
1.226509 0.895561 -1.376968 17.000000
1.184529 0.841817 -1.322633 23.000000
1.159884 0.801992 -1.288236 32.000000
1.095643 0.735928 -1.209157 78.000000
0.930847 0.607723 -1.021904 85.000000
0.735598 0.466579 -0.803405 67.000000
0.721840 0.444616 -0.784405 95.000000
0.739252 0.441916 -0.799278 98.000000
0.737333 0.427951 -0.794005 98.000000
0.751580 0.422874 -0.805416 81.000000
0.749888 0.408722 -0.799662 66.000000
0.754066 0.398260 -0.801019 95.000000
0.755359 0.385928 -0.798591 91.000000
0.769153 0.380201 -0.810098 95.000000
0.769875 0.367905 -0.807812 95.000000
0.773747 0.357111 -0.808924 95.000000
0.774311 0.344809 -0.806517 95.000000
0.784674 0.336844 -0.814383 53.000000
0.775021 0.320338 -0.801465 95.000000
0.771498 0.306943 -0.795644 100.000000
0.774972 0.296133 -0.796381 98.000000
0.784720 0.287841 -0.804297 98.000000
0.784687 0.275673 -0.801429 98.000000
0.787542 0.264781 -0.802275 100.000000
0.790361 0.253855 -0.803051 100.000000
0.782776 0.239703 -0.793317 95.000000
0.778530 0.226841 -0.786979 94.000000
0.784157 0.217073 -0.791327 98.000000
0.790082 0.207070 -0.795300 95.000000
0.788660 0.195286 -0.792540 98.000000
0.787462 0.183528 -0.789358 95.000000
0.796344 0.174159 -0.796935 98.000000
0.791186 0.161734 -0.790428 98.000000
0.796419 0.151470 -0.794341 88.000000
0.808629 0.142311 -0.805189 100.000000
0.802885 0.130045 -0.798779 98.000000
0.811436 0.119991 -0.805997 98.000000
0.809062 0.108322 -0.802947 103.000000
0.806572 0.096751 -0.799823 98.000000
0.807859 0.085583 -0.799788 98.000000
0.812276 0.074777 -0.803506 98.000000
0.805702 0.063075 -0.796938 91.000000
0.792219 0.051041 -0.782930 73.000000
0.792865 0.040118 -0.782930 86.000000
0.796694 0.029360 -0.786646 94.000000
0.793308 0.018307 -0.783270 91.000000
0.818350 0.007616 -0.807927 95.000000
0.804153 -0.003621 -0.793876 95.000000
0.821873 -0.015016 -0.811369 98.000000
