x y z intensity
0.549620 0.765641 -0.766754 46.000000
0.560184 0.760378 -0.772255 72.000000
0.538163 0.711794 -0.733295 33.000000
0.543520 0.700606 -0.732262 62.000000
0.548774 0.689383 -0.731174 95.000000
0.556287 0.681102 -0.733236 95.000000
0.561302 0.669813 -0.732017 95.000000
0.568678 0.661393 -0.734000 73.000000
0.572869 0.650249 -0.732963 78.000000
0.592886 0.655792 -0.751019 88.000000
0.584105 0.630452 -0.733665 26.000000
0.580745 0.610690 -0.722408 35.000000
0.608200 0.623993 -0.750476 48.000000
0.615289 0.614903 -0.752196 36.000000
0.629821 0.613893 -0.763962 51.000000
0.649982 0.617770 -0.782317 36.000000
0.656519 0.608328 -0.784206 34.000000
0.674163 0.608914 -0.799269 48.000000
0.669411 0.589226 -0.787874 18.000000
0.653052 0.560085 -0.763075 44.000000
0.670586 0.560220 -0.778024 62.000000
0.694080 0.564624 -0.799658 38.000000
0.700269 0.554590 -0.801233 37.000000
0.718195 0.553557 -0.816188 54.000000
1.193571 0.848243 -1.332729 27.000000
1.281338 0.885971 -1.423130 26.000000
1.340479 0.900381 -1.479360 25.000000
1.346954 0.879388 -1.478716 22.000000
1.343941 0.852442 -1.467824 24.000000
1.356184 0.835339 -1.473730 25.000000
1.333799 0.797329 -1.442102 20.000000
1.322769 0.767741 -1.424438 10.000000
0.815293 0.430597 -0.866059 75.000000
0.820196 0.419054 -0.867140 79.000000
0.827818 0.409200 -0.871885 95.000000
0.832120 0.397650 -0.873125 95.000000
0.836306 0.385984 -0.874326 93.000000
0.833873 0.371332 -0.868557 98.000000
0.841197 0.361109 -0.873046 35.000000
0.838492 0.346573 -0.867102 79.000000
0.835231 0.332299 -0.861371 98.000000
0.835623 0.319309 -0.858706 98.000000
0.845604 0.310173 -0.866699 98.000000
0.845831 0.297154 -0.863878 100.000000
0.838681 0.281975 -0.854371 98.000000
0.845105 0.271438 -0.858673 100.000000
0.834274 0.255473 -0.845509 87.000000
0.837092 0.243905 -0.846177 95.000000
0.835974 0.231417 -0.843617 95.000000
0.845526 0.221602 -0.851111 95.000000
0.837300 0.207330 -0.841419 98.000000
0.839727 0.195710 -0.841750 95.000000
0.841750 0.184089 -0.842375 95.000000
0.847199 0.173184 -0.846387 98.000000
0.845537 0.160811 -0.843331 85.000000
0.861365 0.151592 -0.857702 98.000000
0.866270 0.140312 -0.861841 100.000000
0.867884 0.128338 -0.862066 98.000000
0.847925 0.113525 -0.841516 100.000000
0.866711 0.103965 -0.859459 100.000000
0.871638 0.092340 -0.862929 98.000000
0.876123 0.080655 -0.866663 100.000000
0.873139 0.068354 -0.863643 82.000000
0.859717 0.055389 -0.849636 83.000000
0.856863 0.043356 -0.846126 95.000000
0.857158 0.031589 -0.846346 95.000000
0.853784 0.019702 -0.842981 84.000000
0.857489 0.007980 -0.846567 64.000000
0.857525 -0.003861 -0.846567 98.000000
0.853894 -0.015601 -0.842981 100.000000
0.857342 -0.027470 -0.846309 98.000000
0.853564 -0.039075 -0.842541 98.000000
0.849424 -0.050618 -0.839031 98.000000
0.848695 -0.062325 -0.838958 95.000000
0.862454 -0.075233 -0.852480 76.000000
0.858056 -0.086740 -0.848750 95.000000
0.856763 -0.098593 -0.848750 91.000000
0.852193 -0.109917 -0.844839 95.000000
0.851053 -0.121647 -0.844324 98.000000
0.853071 -0.133969 -0.847606 98.000000
0.844739 -0.144470 -0.839941 95.000000
0.839541 -0.155465 -0.836077 95.000000
0.844802 -0.168460 -0.842595 95.000000
0.842926 -0.180081 -0.842044 98.000000
0.834035 -0.190110 -0.834436 98.000000
0.831664 -0.201671 -0.834071 98.000000
0.833057 -0.214014 -0.836755 95.000000
0.827069 -0.224646 -0.832758 95.000000
0.828296 -0.236975 -0.835327 95.000000
0.818742 -0.246403 -0.827676 95.000000
0.812590 -0.256651 -0.823475 72.000000
0.823436 -0.272383 -0.836528 95.000000
0.817090 -0.282605 -0.832178 95.000000
0.810330 -0.292769 -0.828054 95.000000
0.830911 -0.312868 -0.851218 95.000000
0.827270 -0.324467 -0.850430 95.000000
0.817267 -0.333147 -0.842324 95.000000
0.810210 -0.343091 -0.837908 95.000000
0.803072 -0.352941 -0.833463 80.000000
0.802498 -0.365635 -0.835832 87.000000
0.795244 -0.375245 -0.831210 95.000000
0.784644 -0.383093 -0.823132 94.000000
0.790336 -0.398931 -0.832124 98.000000
0.782504 -0.408368 -0.827665 79.000000
0.778258 -0.419224 -0.826262 95.000000
0.776691 -0.431969 -0.828527 68.000000
0.784539 -0.450198 -0.840884 62.000000
0.773663 -0.457319 -0.832468 98.000000
0.771753 -0.470109 -0.834477 98.000000
0.772843 -0.484867 -0.839785 95.000000
0.767583 -0.495728 -0.838271 100.000000
0.768394 -0.510559 -0.843430 85.000000
0.759394 -0.519459 -0.838764 98.000000
0.756950 -0.532265 -0.840378 71.000000
0.766370 -0.553727 -0.855395 49.000000
0.763047 -0.566914 -0.857188 95.000000
0.754230 -0.575361 -0.851894 65.000000
0.750703 -0.588437 -0.853594 95.000000
0.741273 -0.596839 -0.848508 88.000000
0.740420 -0.612226 -0.853360 75.000000
0.739385 -0.627661 -0.858143 85.000000
0.732548 -0.638252 -0.856206 62.000000
0.728433 -0.651230 -0.857529 66.000000
0.726920 -0.666754 -0.862046 83.000000
0.719804 -0.677188 -0.859927 95.000000
0.718008 -0.692750 -0.864276 81.000000
0.729520 -0.721663 -0.884877 87.000000
0.718588 -0.729712 -0.879634 78.000000
0.713600 -0.742752 -0.880452 76.000000
0.710327 -0.758815 -0.884784 35.000000
0.705068 -0.771837 -0.885475 32.000000
0.693831 -0.779393 -0.879993 88.000000
0.693411 -0.798065 -0.886968 87.000000
0.679565 -0.802442 -0.878158 82.000000
0.670701 -0.812518 -0.875733 76.000000
0.669000 -0.831473 -0.882785 60.000000
0.666974 -0.850561 -0.889783 40.000000
0.655311 -0.857443 -0.883965 33.000000
0.652891 -0.876560 -0.890803 33.000000
0.645620 -0.889514 -0.891198 48.000000
0.551844 0.779478 -0.759149 65.000000
0.560184 0.771138 -0.761532 91.000000
0.552178 0.740842 -0.741927 35.000000
0.544292 0.710678 -0.721944 57.000000
0.551978 0.702536 -0.724049 73.000000
0.556496 0.691550 -0.723242 56.000000
0.566472 0.686252 -0.728471 95.000000
0.563965 0.666041 -0.717768 95.000000
0.568748 0.654751 -0.716549 95.000000
0.581113 0.652085 -0.724789 88.000000
0.587694 0.643737 -0.726936 72.000000
0.571312 0.609865 -0.699845 60.000000
0.574916 0.598889 -0.698588 47.000000
0.597720 0.606737 -0.719571 58.000000
0.604015 0.598162 -0.721511 86.000000
0.627255 0.605136 -0.742566 41.000000
0.644647 0.606569 -0.757456 82.000000
0.656635 0.602453 -0.765823 44.000000
0.674303 0.603153 -0.780718 32.000000
0.640881 0.558723 -0.736668 48.000000
0.655514 0.556884 -0.748195 64.000000
0.673138 0.557096 -0.762949 95.000000
0.682119 0.549827 -0.767873 87.000000
0.705848 0.553993 -0.789215 52.000000
1.299074 0.915364 -1.418223 26.000000
1.352509 0.926312 -1.467181 25.000000
1.365272 0.909441 -1.473409 29.000000
1.365475 0.884207 -1.466126 25.000000
1.368621 0.861143 -1.462093 25.000000
1.381028 0.843847 -1.467980 23.000000
1.383735 0.820736 -1.463651 22.000000
1.293446 0.744185 -1.361441 18.000000
0.839375 0.425273 -0.867734 98.000000
0.840493 0.412056 -0.865707 98.000000
0.841499 0.398813 -0.863552 95.000000
0.849014 0.388671 -0.868158 98.000000
0.849832 0.375442 -0.865877 72.000000
0.847178 0.360758 -0.860059 98.000000
0.840968 0.344875 -0.850770 98.000000
0.848198 0.334511 -0.855064 98.000000
0.844742 0.320293 -0.849359 100.000000
0.844954 0.307318 -0.846650 100.000000
0.848083 0.295672 -0.847630 100.000000
0.854619 0.285176 -0.852008 100.000000
0.847272 0.270100 -0.842524 100.000000
0.846680 0.257344 -0.839792 89.000000
0.842510 0.243676 -0.833610 98.000000
0.845205 0.232045 -0.834201 95.000000
0.851331 0.221324 -0.838130 98.000000
0.853518 0.209644 -0.838909 100.000000
0.859153 0.198779 -0.843069 98.000000
0.854474 0.185407 -0.836417 98.000000
0.856394 0.173701 -0.836971 95.000000
0.865333 0.163297 -0.844335 98.000000
0.867120 0.151420 -0.844707 100.000000
0.872057 0.140153 -0.848804 100.000000
0.873702 0.128190 -0.849029 98.000000
0.874899 0.116227 -0.849515 100.000000
0.872444 0.103839 -0.846420 100.000000
0.877403 0.092264 -0.849889 100.000000
0.874753 0.079936 -0.846643 98.000000
0.864549 0.067186 -0.836712 79.000000
0.858140 0.054885 -0.829841 95.000000
0.862427 0.043323 -0.833276 98.000000
0.859125 0.031436 -0.830023 98.000000
0.862903 0.019775 -0.833679 95.000000
0.855821 0.007917 -0.826804 99.000000
0.863049 -0.003809 -0.833716 98.000000
0.859417 -0.015536 -0.830169 103.000000
0.855712 -0.027164 -0.826514 98.000000
0.855494 -0.038858 -0.826260 100.000000
0.854877 -0.050552 -0.826260 98.000000
0.854187 -0.062209 -0.826187 80.000000
0.864512 -0.074798 -0.836086 95.000000
0.863630 -0.086602 -0.835866 100.000000
0.858801 -0.098035 -0.832397 100.000000
0.857776 -0.109753 -0.831995 100.000000
0.860247 -0.121978 -0.834946 100.000000
0.855139 -0.133191 -0.831262 98.000000
0.861010 -0.146043 -0.837525 98.000000
0.852209 -0.156519 -0.830237 71.000000
0.864589 -0.171004 -0.843590 98.000000
0.855655 -0.181308 -0.836121 98.000000
0.853366 -0.193087 -0.835826 98.000000
0.847817 -0.203910 -0.831637 98.000000
0.845721 -0.215494 -0.830864 98.000000
0.843220 -0.227114 -0.830350 100.000000
0.837122 -0.237708 -0.826282 98.000000
0.813587 -0.242976 -0.804982 55.000000
0.828200 -0.259583 -0.821417 95.000000
0.815031 -0.267560 -0.810278 100.000000
0.815592 -0.279904 -0.812843 100.000000
0.812626 -0.291079 -0.811867 98.000000
0.816056 -0.304877 -0.817989 95.000000
0.833327 -0.323970 -0.837402 98.000000
0.812732 -0.328638 -0.819434 100.000000
0.812404 -0.341260 -0.821929 71.000000
0.815327 -0.355438 -0.827711 100.000000
0.811434 -0.366673 -0.826636 100.000000
0.807503 -0.377871 -0.825487 95.000000
0.806731 -0.390595 -0.827655 98.000000
0.802598 -0.401690 -0.826352 95.000000
0.794711 -0.411204 -0.821927 100.000000
0.790447 -0.422143 -0.820518 98.000000
0.788934 -0.434938 -0.822703 95.000000
0.793697 -0.451441 -0.831575 100.000000
0.788684 -0.462484 -0.830256 98.000000
0.783596 -0.473490 -0.828861 98.000000
0.787888 -0.490303 -0.837479 100.000000
0.773232 -0.495236 -0.825884 98.000000
0.771027 -0.508064 -0.827676 98.000000
0.762528 -0.516681 -0.822680 95.000000
0.765800 -0.533905 -0.831299 53.000000
0.781478 -0.559795 -0.852732 84.000000
0.775165 -0.570854 -0.851203 95.000000
0.769282 -0.581599 -0.849242 95.000000
0.765741 -0.594806 -0.850854 95.000000
0.753281 -0.600937 -0.842539 95.000000
0.746641 -0.611602 -0.840742 95.000000
0.742851 -0.624618 -0.842183 88.000000
0.741795 -0.640110 -0.846801 43.000000
0.746189 -0.660670 -0.857872 95.000000
0.733505 -0.666120 -0.849277 98.000000
0.726376 -0.676515 -0.847207 95.000000
0.730230 -0.697356 -0.857967 95.000000
0.738576 -0.723979 -0.875449 98.000000
0.717521 -0.720890 -0.856983 98.000000
0.727989 -0.750608 -0.877452 69.000000
0.717561 -0.758152 -0.871748 81.000000
0.714266 -0.774262 -0.875942 93.000000
0.706323 -0.784380 -0.873350 95.000000
0.692493 -0.788948 -0.864692 95.000000
0.688805 -0.804950 -0.868667 95.000000
0.682423 -0.818001 -0.869404 95.000000
0.673443 -0.827988 -0.866928 95.000000
0.665176 -0.837597 -0.864075 66.000000
0.663228 -0.856618 -0.870913 74.000000
0.662487 -0.879185 -0.881078 57.000000
0.655249 -0.892148 -0.881482 64.000000
0.645620 -0.901864 -0.878675 84.000000
0.560778 0.802965 -0.760507 81.000000
0.560110 0.781786 -0.750660 49.000000
0.575439 0.782956 -0.762264 49.000000
0.579789 0.767868 -0.758148 53.000000
0.547213 0.706620 -0.707699 26.000000
0.566963 0.713868 -0.725352 71.000000
0.562311 0.690408 -0.711874 92.000000
0.569791 0.682128 -0.713892 86.000000
0.579104 0.676978 -0.719259 98.000000
