x y z intensity
0.447838 0.623856 -0.624762 68.000000
0.468351 0.635726 -0.645656 60.000000
0.463613 0.613191 -0.631713 26.000000
0.460810 0.593992 -0.620831 70.000000
0.467297 0.587029 -0.622616 71.000000
0.476123 0.582952 -0.627573 69.000000
0.494832 0.590493 -0.645331 94.000000
0.503829 0.585971 -0.650298 63.000000
0.502207 0.570042 -0.642554 37.000000
0.521331 0.576645 -0.660379 25.000000
0.534998 0.577450 -0.671986 9.000000
0.578129 0.607939 -0.719154 15.000000
0.610844 0.626706 -0.753739 17.000000
0.671468 0.671047 -0.820874 11.000000
0.724429 0.706109 -0.878721 16.000000
0.794726 0.755341 -0.956531 12.000000
0.885473 0.820476 -1.057690 10.000000
1.100390 0.993889 -1.304592 10.000000
1.077246 0.948208 -1.267881 19.000000
1.101670 0.944838 -1.287275 22.000000
1.109046 0.926518 -1.286732 23.000000
1.090283 0.886930 -1.256130 20.000000
1.064992 0.843439 -1.218542 23.000000
0.885970 0.682872 -1.006855 32.000000
0.595306 0.434675 -0.668333 94.000000
0.605828 0.430548 -0.676461 36.000000
0.655851 0.453483 -0.728426 95.000000
0.651877 0.437856 -0.719414 98.000000
0.659607 0.430638 -0.724131 95.000000
0.664211 0.421299 -0.725437 100.000000
0.668717 0.411895 -0.726678 98.000000
0.676337 0.404306 -0.731255 100.000000
0.674043 0.391217 -0.725850 98.000000
0.668779 0.376286 -0.716684 95.000000
0.656953 0.358068 -0.700558 62.000000
0.660613 0.348903 -0.701747 95.000000
0.664586 0.339550 -0.702623 95.000000
0.671380 0.331871 -0.707119 95.000000
0.674869 0.322504 -0.708125 95.000000
0.678264 0.313042 -0.709099 95.000000
0.678349 0.302076 -0.706564 98.000000
0.684927 0.294025 -0.710860 85.000000
0.678143 0.280296 -0.701282 85.000000
0.674222 0.268241 -0.695323 98.000000
0.683998 0.261370 -0.702892 100.000000
0.686630 0.251860 -0.703760 100.000000
0.689573 0.242258 -0.704286 100.000000
0.692082 0.232687 -0.705030 100.000000
0.680874 0.218689 -0.691806 98.000000
0.686646 0.210266 -0.695892 98.000000
0.678630 0.197733 -0.685995 76.000000
0.683979 0.189341 -0.690233 98.000000
0.693054 0.181641 -0.697632 98.000000
0.684432 0.169477 -0.687799 98.000000
0.686416 0.159978 -0.688069 98.000000
0.688069 0.150479 -0.688580 100.000000
0.686161 0.140265 -0.685503 98.000000
0.694674 0.132119 -0.692861 98.000000
0.682061 0.120036 -0.679160 64.000000
0.686678 0.111223 -0.683167 100.000000
0.702069 0.103818 -0.697362 100.000000
0.692472 0.092712 -0.687238 100.000000
0.693369 0.083172 -0.687567 100.000000
0.690932 0.073196 -0.684029 98.000000
0.688129 0.063348 -0.680699 98.000000
0.692123 0.054183 -0.684595 98.000000
0.674985 0.043488 -0.667070 56.000000
0.671980 0.034001 -0.663559 85.000000
0.672211 0.024773 -0.663732 95.000000
0.672355 0.015515 -0.663848 95.000000
0.700935 0.006523 -0.692007 98.000000
0.672499 -0.003028 -0.663905 95.000000
0.704463 -0.012870 -0.695459 100.000000
0.675912 -0.021657 -0.667215 100.000000
0.679295 -0.031097 -0.670523 100.000000
0.671721 -0.040029 -0.663501 98.000000
0.678246 -0.049808 -0.670464 55.000000
0.681445 -0.059443 -0.673564 98.000000
0.680771 -0.068818 -0.673389 100.000000
0.676206 -0.077815 -0.669881 98.000000
0.675390 -0.087112 -0.669561 100.000000
0.674486 -0.096409 -0.669153 103.000000
0.673291 -0.105735 -0.668978 100.000000
0.672271 -0.114974 -0.668453 98.000000
0.688494 -0.127494 -0.685653 95.000000
0.676543 -0.134908 -0.674776 100.000000
0.685533 -0.146456 -0.684816 100.000000
0.676999 -0.154315 -0.677324 98.000000
0.675075 -0.163699 -0.677028 100.000000
0.676858 -0.173886 -0.679864 100.000000
0.674805 -0.183289 -0.679447 100.000000
0.669539 -0.191555 -0.675223 95.000000
0.667378 -0.200850 -0.674660 70.000000
0.678873 -0.214417 -0.687967 95.000000
0.679933 -0.224913 -0.690743 98.000000
0.677504 -0.234327 -0.690014 98.000000
0.674710 -0.243770 -0.689467 98.000000
0.678915 -0.255636 -0.695507 98.000000
0.675940 -0.265113 -0.694863 95.000000
0.669891 -0.273071 -0.690430 98.000000
0.656837 -0.278143 -0.679292 75.000000
0.673652 -0.296062 -0.699144 98.000000
0.667097 -0.303943 -0.694807 95.000000
0.657227 -0.310120 -0.686951 98.000000
0.657139 -0.320841 -0.689373 98.000000
0.650482 -0.328339 -0.684875 100.000000
0.653165 -0.340869 -0.690861 98.000000
0.643188 -0.346466 -0.682861 88.000000
0.639252 -0.355530 -0.681915 36.000000
0.654311 -0.375468 -0.701304 95.000000
0.644193 -0.380788 -0.693157 103.000000
0.643127 -0.391757 -0.695397 98.000000
0.641958 -0.402752 -0.697563 95.000000
0.643779 -0.415771 -0.703066 98.000000
0.639304 -0.424785 -0.701733 95.000000
0.628253 -0.429753 -0.693917 95.000000
0.626755 -0.440715 -0.695833 54.000000
0.622112 -0.449496 -0.694380 95.000000
0.608053 -0.451760 -0.683071 95.000000
0.609299 -0.464801 -0.688196 95.000000
0.601149 -0.471210 -0.683542 95.000000
0.595925 -0.479812 -0.682134 98.000000
0.596369 -0.493116 -0.687336 87.000000
0.596646 -0.506491 -0.692478 81.000000
0.613756 -0.534752 -0.717362 52.000000
0.610763 -0.546031 -0.719005 82.000000
0.604842 -0.554780 -0.717275 98.000000
0.598921 -0.563462 -0.715512 95.000000
0.595620 -0.574668 -0.716956 95.000000
0.594922 -0.588515 -0.721615 98.000000
0.585516 -0.594580 -0.716739 95.000000
0.579306 -0.602972 -0.714758 86.000000
0.580230 -0.619838 -0.722736 42.000000
0.589272 -0.645076 -0.740050 36.000000
0.571838 -0.642357 -0.725269 95.000000
0.577843 -0.665054 -0.739140 81.000000
0.577878 -0.682368 -0.746755 95.000000
0.567893 -0.687971 -0.741497 77.000000
0.567563 -0.705402 -0.748933 74.000000
0.562164 -0.716902 -0.749960 70.000000
0.549616 -0.719146 -0.741390 31.000000
0.551021 -0.739792 -0.751812 35.000000
0.552085 -0.760644 -0.762084 77.000000
0.443285 0.626138 -0.609808 95.000000
0.449984 0.619438 -0.611722 86.000000
0.445004 0.597050 -0.597924 71.000000
0.444899 0.580902 -0.590110 57.000000
0.458381 0.583410 -0.601276 35.000000
0.469012 0.582834 -0.609545 76.000000
0.482733 0.584806 -0.620784 82.000000
0.489103 0.577628 -0.622489 85.000000
0.503026 0.579091 -0.633748 43.000000
0.542713 0.608995 -0.676895 21.000000
0.561804 0.615378 -0.694912 13.000000
0.576553 0.615460 -0.706265 14.000000
0.617306 0.643047 -0.750097 19.000000
0.683492 0.693803 -0.822828 18.000000
0.734027 0.726915 -0.876813 22.000000
0.896418 0.843470 -1.053287 13.000000
1.103148 0.986748 -1.277241 13.000000
1.110860 0.968454 -1.276891 18.000000
1.124149 0.955007 -1.283088 26.000000
1.128667 0.934096 -1.279255 27.000000
1.130035 0.910872 -1.272099 26.000000
1.101595 0.864600 -1.231704 31.000000
0.655636 0.461980 -0.715770 66.000000
0.663959 0.454735 -0.720253 95.000000
0.674897 0.449565 -0.728352 100.000000
0.673385 0.436047 -0.723021 100.000000
0.678032 0.426621 -0.724340 100.000000
0.679453 0.415165 -0.722233 103.000000
0.677553 0.401878 -0.716684 100.000000
0.681941 0.392355 -0.717789 100.000000
0.666900 0.371985 -0.698612 60.000000
0.664555 0.359132 -0.692832 87.000000
0.677993 0.355056 -0.704177 98.000000
0.678713 0.343873 -0.701645 100.000000
0.682283 0.334492 -0.702750 100.000000
0.682476 0.323447 -0.700361 98.000000
0.685870 0.313985 -0.701335 95.000000
0.692579 0.305971 -0.705656 98.000000
0.692534 0.294905 -0.703064 73.000000
0.682231 0.279778 -0.690183 100.000000
0.688737 0.271623 -0.694312 100.000000
0.684650 0.259592 -0.688392 103.000000
0.684174 0.248840 -0.685547 103.000000
0.690140 0.240607 -0.689772 103.000000
0.689209 0.229980 -0.687103 100.000000
0.691650 0.220490 -0.687775 103.000000
0.690530 0.209883 -0.684913 95.000000
0.682363 0.197358 -0.675156 100.000000
0.688039 0.188896 -0.679081 103.000000
0.686670 0.178516 -0.676023 98.000000
0.695459 0.170821 -0.683556 103.000000
0.693660 0.160489 -0.680674 100.000000
0.695584 0.150930 -0.680885 100.000000
0.693608 0.140684 -0.677877 103.000000
0.691557 0.130504 -0.674776 98.000000
0.689432 0.120392 -0.671611 100.000000
0.697646 0.112122 -0.679044 100.000000
0.688263 0.100982 -0.668827 100.000000
0.692777 0.092033 -0.672677 103.000000
0.690089 0.082135 -0.669504 103.000000
0.684016 0.071928 -0.662566 105.000000
0.691915 0.063228 -0.669681 105.000000
0.695944 0.054083 -0.673535 95.000000
0.671432 0.042944 -0.649290 95.000000
0.675568 0.033936 -0.652733 98.000000
0.675797 0.024728 -0.652905 98.000000
0.675941 0.015491 -0.653049 100.000000
0.672431 0.006220 -0.649632 101.000000
0.679651 -0.002999 -0.656551 101.000000
0.679622 -0.012285 -0.656494 103.000000
0.683131 -0.021686 -0.659822 100.000000
0.679363 -0.030858 -0.656147 103.000000
0.675281 -0.039932 -0.652676 98.000000
0.689092 -0.050186 -0.666504 95.000000
0.685153 -0.059279 -0.662624 103.000000
0.677287 -0.067916 -0.655513 103.000000
0.676306 -0.077202 -0.655513 103.000000
0.679073 -0.086888 -0.658662 103.000000
0.678203 -0.096165 -0.658257 100.000000
0.673422 -0.104888 -0.654619 103.000000
0.675999 -0.114662 -0.657561 98.000000
0.695971 -0.127823 -0.678027 98.000000
0.690962 -0.136663 -0.674181 105.000000
0.696546 -0.147594 -0.680644 105.000000
0.694682 -0.157183 -0.680404 100.000000
0.693029 -0.166682 -0.679803 103.000000
0.687806 -0.175256 -0.675724 100.000000
0.678775 -0.182822 -0.668414 103.000000
0.683649 -0.194128 -0.674797 100.000000
0.671035 -0.200404 -0.663938 95.000000
0.682658 -0.213966 -0.677067 98.000000
0.680344 -0.223344 -0.676376 103.000000
0.677939 -0.232663 -0.675654 103.000000
0.682332 -0.244408 -0.681694 100.000000
0.682892 -0.255127 -0.684509 98.000000
0.676866 -0.263143 -0.680176 100.000000
0.673890 -0.272495 -0.679447 98.000000
0.684307 -0.287451 -0.692330 98.000000
0.677762 -0.295467 -0.688056 103.000000
0.674525 -0.304806 -0.687162 103.000000
0.671258 -0.314115 -0.686207 98.000000
0.664561 -0.321761 -0.681798 100.000000
0.667735 -0.334193 -0.687498 98.000000
0.657354 -0.340132 -0.679866 100.000000
0.653827 -0.349180 -0.678700 95.000000
0.653134 -0.360071 -0.681090 98.000000
0.665163 -0.378333 -0.696907 103.000000
0.664155 -0.389460 -0.699163 103.000000
0.659871 -0.398728 -0.697988 98.000000
0.655522 -0.407932 -0.696782 100.000000
0.644882 -0.413031 -0.688794 98.000000
0.643559 -0.424069 -0.690842 100.000000
0.642129 -0.435100 -0.692783 98.000000
0.624893 -0.435667 -0.678340 72.000000
0.635521 -0.455242 -0.693467 95.000000
0.630387 -0.464235 -0.692223 100.000000
0.625603 -0.472973 -0.690629 95.000000
0.611405 -0.474923 -0.679364 98.000000
0.606156 -0.483567 -0.677981 98.000000
0.600812 -0.492148 -0.676535 95.000000
0.598328 -0.503097 -0.678334 98.000000
0.612912 -0.528894 -0.699673 53.000000
0.627025 -0.555164 -0.720874 95.000000
0.609849 -0.553824 -0.706104 95.000000
0.603922 -0.562466 -0.704382 98.000000
0.600717 -0.573674 -0.705799 98.000000
0.599582 -0.587732 -0.710696 100.000000
0.593439 -0.596225 -0.708783 100.000000
0.594658 -0.613134 -0.716747 95.000000
0.585656 -0.618786 -0.711500 33.000000
0.586533 -0.635799 -0.719296 95.000000
0.582587 -0.646971 -0.720354 95.000000
0.577926 -0.658423 -0.721637 95.000000
0.575680 -0.672750 -0.726003 95.000000
0.575717 -0.690095 -0.733461 88.000000
0.568141 -0.698520 -0.731372 90.000000
0.566005 -0.712719 -0.735249 72.000000
0.558257 -0.721038 -0.733071 37.000000
0.563818 -0.748242 -0.749853 72.000000
0.555688 -0.756592 -0.747546 48.000000
0.552085 -0.771205 -0.751376 85.000000
0.427367 0.611937 -0.579580 78.000000
0.440742 0.615176 -0.590684 36.000000
0.451964 0.614953 -0.598701 71.000000
0.463831 0.614294 -0.606519 42.000000
0.472811 0.610545 -0.611477 26.000000
0.462331 0.582124 -0.591489 86.000000
0.461194 0.566256 -0.583861 74.000000
0.479824 0.574424 -0.601172 90.000000
0.498181 0.582379 -0.618751 28.000000
0.540411 0.615942 -0.664526 19.000000
0.573104 0.636839 -0.697875 21.000000
0.603743 0.654034 -0.728155 23.000000
0.613030 0.648278 -0.733436 10.000000
0.684698 0.705748 -0.811583 20.000000
0.744202 0.747630 -0.874144 21.000000
0.809566 0.793542 -0.943662 15.000000
0.903743 0.864246 -1.045562 15.000000
0.986401 0.918994 -1.131367 12.000000
1.083791 0.984734 -1.234044 10.000000
1.142761 1.012390 -1.291931 10.000000
1.133317 0.978782 -1.272321 17.000000
1.152482 0.970120 -1.284933 24.000000
