x y z intensity
0.493075 0.686872 -0.687870 58.000000
0.505084 0.685587 -0.696295 80.000000
0.489239 0.647086 -0.666632 29.000000
0.482078 0.621407 -0.649484 84.000000
0.488864 0.614123 -0.651352 95.000000
0.495557 0.606746 -0.653188 86.000000
0.514527 0.613995 -0.671016 95.000000
0.516300 0.600476 -0.666395 72.000000
0.519872 0.590094 -0.665156 74.000000
0.549442 0.607738 -0.695988 95.000000
0.553090 0.596977 -0.694710 31.000000
0.549353 0.577679 -0.683359 37.000000
0.560602 0.575159 -0.691743 61.000000
0.572487 0.572127 -0.699869 42.000000
0.578462 0.563833 -0.701665 57.000000
0.592631 0.563261 -0.713289 37.000000
0.604108 0.559764 -0.721601 36.000000
0.612875 0.553558 -0.726608 55.000000
0.630034 0.554565 -0.741528 20.000000
0.627498 0.538168 -0.733216 69.000000
0.639063 0.533885 -0.741450 62.000000
0.665160 0.541098 -0.766339 36.000000
0.676926 0.536103 -0.774525 47.000000
0.694647 0.535408 -0.789427 55.000000
0.706018 0.530067 -0.797897 35.000000
0.729922 0.532968 -0.819464 55.000000
0.726390 0.516229 -0.811080 18.000000
0.728723 0.503870 -0.809363 35.000000
0.743691 0.499526 -0.820740 62.000000
0.758240 0.495033 -0.832412 36.000000
0.765814 0.444481 -0.824674 95.000000
0.751580 0.422874 -0.805416 39.000000
0.762707 0.415708 -0.813331 76.000000
0.757288 0.399962 -0.804442 95.000000
0.761842 0.389240 -0.805446 86.000000
0.769153 0.380201 -0.810098 95.000000
0.776427 0.371036 -0.814687 95.000000
0.780332 0.360151 -0.815809 95.000000
0.777620 0.346282 -0.809964 95.000000
0.787999 0.338272 -0.817834 67.000000
0.781702 0.323100 -0.808374 95.000000
0.784915 0.312281 -0.809481 103.000000
0.788450 0.301284 -0.810231 100.000000
0.791485 0.290322 -0.811230 100.000000
0.791480 0.278060 -0.808368 100.000000
0.790951 0.265928 -0.805748 98.000000
0.790361 0.253855 -0.803051 98.000000
0.789642 0.241806 -0.800276 95.000000
0.788865 0.229853 -0.797426 95.000000
0.787612 0.218029 -0.794813 95.000000
0.793547 0.207979 -0.798788 95.000000
0.792134 0.196146 -0.796031 98.000000
0.790946 0.184341 -0.792851 95.000000
0.792851 0.173395 -0.793440 98.000000
0.791186 0.161734 -0.790428 98.000000
0.796419 0.151470 -0.794341 86.000000
0.798082 0.140455 -0.794687 98.000000
0.795842 0.128904 -0.791772 100.000000
0.804380 0.118947 -0.798988 98.000000
0.798463 0.106903 -0.792428 98.000000
0.799497 0.095902 -0.792807 98.000000
0.804316 0.085208 -0.796280 98.000000
0.801635 0.073798 -0.792979 100.000000
0.802152 0.062797 -0.793428 95.000000
0.785114 0.050583 -0.775908 88.000000
0.785755 0.039758 -0.775908 70.000000
0.789581 0.029098 -0.779622 95.000000
0.789750 0.018224 -0.779757 92.000000
0.800560 0.007450 -0.790363 88.000000
0.814827 -0.003669 -0.804414 98.000000
0.811199 -0.014821 -0.800832 98.000000
0.807538 -0.025874 -0.797146 95.000000
0.817999 -0.037447 -0.807436 98.000000
0.789005 -0.047018 -0.779351 98.000000
0.806083 -0.059195 -0.796835 93.000000
0.791470 -0.069041 -0.782317 88.000000
0.790688 -0.079930 -0.782113 95.000000
0.785956 -0.090445 -0.778606 95.000000
0.781472 -0.100795 -0.774727 100.000000
0.787489 -0.112562 -0.781262 100.000000
0.786094 -0.123450 -0.781058 98.000000
0.784903 -0.134237 -0.780446 98.000000
0.779825 -0.144407 -0.776607 98.000000
0.795726 -0.158674 -0.793648 100.000000
0.790462 -0.168872 -0.789634 95.000000
0.788669 -0.179770 -0.789048 98.000000
0.786427 -0.190701 -0.788703 100.000000
0.787933 -0.202421 -0.791431 98.000000
0.785543 -0.213367 -0.790946 95.000000
0.783430 -0.224139 -0.790080 98.000000
0.770581 -0.231909 -0.778989 91.000000
0.781732 -0.246905 -0.792204 79.000000
0.782435 -0.258820 -0.794875 95.000000
0.776235 -0.268475 -0.790569 98.000000
0.779816 -0.281744 -0.796872 98.000000
0.773490 -0.291247 -0.792394 91.000000
0.776826 -0.304682 -0.798574 95.000000
0.770375 -0.314032 -0.793994 98.000000
0.763531 -0.323324 -0.789633 95.000000
0.766569 -0.336898 -0.795578 95.000000
0.769473 -0.350588 -0.801435 95.000000
0.752524 -0.355087 -0.786559 98.000000
0.751950 -0.367131 -0.788835 95.000000
0.748055 -0.377589 -0.787607 95.000000
0.750170 -0.391493 -0.793464 95.000000
0.742883 -0.400168 -0.788705 95.000000
0.741532 -0.412415 -0.791022 59.000000
0.755952 -0.433794 -0.810244 61.000000
0.742084 -0.438653 -0.798489 100.000000
0.746655 -0.454821 -0.807339 95.000000
0.744796 -0.467271 -0.809309 95.000000
0.742822 -0.479736 -0.811230 95.000000
0.740732 -0.492179 -0.813066 89.000000
0.731946 -0.500684 -0.808447 95.000000
0.726672 -0.510974 -0.806763 48.000000
0.721289 -0.521155 -0.805078 56.000000
0.715356 -0.531482 -0.803613 95.000000
0.709863 -0.541516 -0.801782 95.000000
0.703784 -0.551660 -0.800244 95.000000
0.697668 -0.561731 -0.798596 95.000000
0.714491 -0.590786 -0.823475 82.000000
0.710837 -0.603427 -0.825010 86.000000
0.707092 -0.616074 -0.826454 54.000000
0.697615 -0.623678 -0.821249 52.000000
0.696401 -0.638760 -0.825853 95.000000
0.692331 -0.651341 -0.827106 98.000000
0.688091 -0.663886 -0.828265 95.000000
0.683757 -0.676393 -0.829368 95.000000
0.678667 -0.689172 -0.830766 94.000000
0.671468 -0.698900 -0.828470 95.000000
0.668696 -0.714342 -0.832928 36.000000
0.684482 -0.749302 -0.859621 35.000000
0.663333 -0.745134 -0.841312 83.000000
0.670800 -0.772041 -0.858045 62.000000
0.659723 -0.779013 -0.852518 91.000000
