x y z intensity
0.762230 1.061815 -1.063358 30.000000
0.789768 1.072008 -1.088752 30.000000
0.782783 1.035337 -1.066611 30.000000
0.803464 1.035678 -1.082474 30.000000
0.826755 1.038590 -1.101551 30.000000
0.850220 1.040985 -1.120667 30.000000
0.866572 1.034097 -1.130132 30.000000
0.892924 1.038504 -1.152509 30.000000
0.923656 1.048419 -1.181782 30.000000
0.950662 1.051529 -1.204221 30.000000
0.945939 1.020998 -1.188148 30.000000
0.926052 0.973803 -1.151948 30.000000
0.896434 0.919711 -1.106136 30.000000
0.909558 0.908987 -1.111941 30.000000
0.910943 0.887906 -1.104958 30.000000
0.923084 0.877337 -1.111022 30.000000
0.937885 0.869040 -1.120294 30.000000
0.949957 0.858015 -1.126243 30.000000
0.947864 0.834324 -1.115603 30.000000
0.948345 0.813340 -1.108118 30.000000
0.957162 0.799631 -1.110513 30.000000
0.968819 0.788121 -1.116190 30.000000
0.965787 0.764872 -1.105034 30.000000
0.968385 0.746395 -1.100515 30.000000
0.972999 0.730513 -1.099623 30.000000
0.966250 0.705527 -1.084782 30.000000
0.967516 0.687591 -1.080319 30.000000
0.974667 0.673926 -1.082523 30.000000
0.982406 0.659868 -1.084188 30.000000
0.980164 0.639921 -1.076045 30.000000
0.974590 0.618168 -1.064426 30.000000
0.984327 0.606294 -1.069643 30.000000
0.987766 0.590475 -1.067972 30.000000
0.999988 0.580397 -1.076847 30.000000
0.996799 0.560846 -1.068200 30.000000
0.999851 0.544962 -1.066216 30.000000
0.998976 0.527609 -1.061179 30.000000
0.995258 0.508497 -1.052221 30.000000
1.003810 0.496195 -1.057246 30.000000
0.986095 0.471231 -1.034688 30.000000
1.000933 0.461965 -1.046438 30.000000
0.969543 0.431748 -1.009870 30.000000
0.980843 0.421056 -1.017979 30.000000
0.972116 0.401803 -1.005286 30.000000
0.972758 0.387015 -1.003203 30.000000
0.967031 0.369523 -0.993744 30.000000
0.987665 0.362282 -1.012305 30.000000
0.968120 0.340116 -0.988776 30.000000
0.968233 0.325532 -0.986347 30.000000
1.002493 0.321989 -1.018588 30.000000
0.999069 0.305937 -1.012523 30.000000
0.998999 0.291080 -1.009840 30.000000
0.981060 0.271580 -0.990030 30.000000
1.008394 0.264287 -1.015054 30.000000
1.000007 0.233065 -1.002415 30.000000
1.016386 0.222282 -1.017141 30.000000
1.011738 0.206819 -1.010768 30.000000
0.986990 0.118393 -0.978731 30.000000
0.992108 0.105103 -0.982196 30.000000
1.447119 -1.665527 -1.851064 30.000000
1.443455 -1.704456 -1.865284 30.000000
1.422180 -1.722893 -1.856938 30.000000
1.417700 -1.762003 -1.870740 30.000000
1.431612 -1.825670 -1.909855 30.000000
1.411620 -1.847037 -1.904169 30.000000
1.426173 -1.914755 -1.945867 30.000000
1.403025 -1.933042 -1.936702 30.000000
0.737300 1.041433 -1.014273 30.000000
0.769105 1.058734 -1.045546 30.000000
0.754876 1.012797 -1.014280 30.000000
0.780940 1.019669 -1.035832 30.000000
0.787168 1.001877 -1.032557 30.000000
0.818949 1.017695 -1.064335 30.000000
0.844782 1.023410 -1.086372 30.000000
0.865912 1.022638 -1.102060 30.000000
0.889775 1.024321 -1.121001 30.000000
0.913908 1.025525 -1.139866 30.000000
0.921669 1.009561 -1.140041 30.000000
0.943451 1.007117 -1.155707 30.000000
0.959077 0.999068 -1.165386 30.000000
0.938126 0.952278 -1.129372 30.000000
0.915503 0.906632 -1.093590 30.000000
0.928557 0.895813 -1.099257 30.000000
0.932386 0.877313 -1.095548 30.000000
0.950024 0.871634 -1.107999 30.000000
0.936688 0.837852 -1.084512 30.000000
0.954200 0.831877 -1.096816 30.000000
0.963145 0.818229 -1.099321 30.000000
0.966186 0.799625 -1.095095 30.000000
0.971947 0.783444 -1.094137 30.000000
0.968695 0.760292 -1.083107 30.000000
0.962159 0.735099 -1.068666 30.000000
0.972653 0.723829 -1.074397 30.000000
0.986765 0.714319 -1.083019 30.000000
0.978880 0.689746 -1.068661 30.000000
0.983643 0.673682 -1.067041 30.000000
0.984482 0.655788 -1.062458 30.000000
0.988255 0.639940 -1.061101 30.000000
0.995075 0.626106 -1.063035 30.000000
1.008119 0.615989 -1.071592 30.000000
1.014739 0.601873 -1.073344 30.000000
1.002100 0.576559 -1.054780 30.000000
0.985853 0.549890 -1.032731 30.000000
1.011420 0.546581 -1.054457 30.000000
0.994173 0.520635 -1.032568 30.000000
1.003315 0.508335 -1.037214 30.000000
1.005296 0.492851 -1.035453 30.000000
1.013774 0.480460 -1.040342 30.000000
1.018817 0.466405 -1.041790 30.000000
1.033851 0.456739 -1.053370 30.000000
1.025354 0.436632 -1.040945 30.000000
1.026724 0.421052 -1.038691 30.000000
1.031409 0.406765 -1.039758 30.000000
1.032084 0.391326 -1.037725 30.000000
1.036523 0.376993 -1.038604 30.000000
1.036927 0.361510 -1.036374 30.000000
1.047598 0.349570 -1.044397 30.000000
1.040934 0.331837 -1.035101 30.000000
1.037530 0.315352 -1.029090 30.000000
1.047915 0.303085 -1.036846 30.000000
1.037297 0.284782 -1.023793 30.000000
1.040515 0.270507 -1.024382 30.000000
1.046701 0.257094 -1.028786 30.000000
1.042251 0.241141 -1.022739 30.000000
1.055734 0.229077 -1.033424 30.000000
1.040413 0.211025 -1.016816 30.000000
1.053295 0.198767 -1.027735 30.000000
1.059024 0.184931 -1.031650 30.000000
1.060706 0.170472 -1.032423 30.000000
1.066273 0.156444 -1.036162 30.000000
1.057020 0.140421 -1.026353 30.000000
1.036922 0.123415 -1.005991 30.000000
1.052884 0.110717 -1.019866 30.000000
1.050420 0.095989 -1.016666 30.000000
0.970931 -0.004285 -0.937930 30.000000
1.375095 -1.606963 -1.734164 30.000000
1.349956 -1.618154 -1.719839 30.000000
1.400761 -1.722214 -1.803210 30.000000
1.431943 -1.803118 -1.860117 30.000000
1.412341 -1.824165 -1.854607 30.000000
1.433213 -1.951376 -1.928047 30.000000
1.398462 -1.953507 -1.903278 30.000000
0.714539 1.023133 -0.969033 30.000000
0.725388 1.012477 -0.972167 30.000000
0.766475 1.042884 -1.015324 30.000000
0.790406 1.046808 -1.033557 30.000000
0.768018 0.991748 -0.993262 30.000000
0.790829 0.995739 -1.011757 30.000000
0.806473 0.990191 -1.020977 30.000000
0.839692 1.005242 -1.052051 30.000000
0.864863 1.011033 -1.074177 30.000000
0.888732 1.012948 -1.092847 30.000000
0.923190 1.025858 -1.124179 30.000000
0.963364 1.043611 -1.161883 30.000000
0.955371 1.010303 -1.143018 30.000000
0.977372 1.007421 -1.158495 30.000000
0.999512 1.004116 -1.174033 30.000000
0.965991 0.946870 -1.125996 30.000000
0.939781 0.898710 -1.087256 30.000000
0.947169 0.882443 -1.086370 30.000000
0.964942 0.876747 -1.098718 30.000000
0.965633 0.855470 -1.091682 30.000000
0.968943 0.836821 -1.087786 30.000000
0.977864 0.823132 -1.090247 30.000000
0.977923 0.802013 -1.082850 30.000000
0.980686 0.783458 -1.078619 30.000000
0.989222 0.769569 -1.080841 30.000000
0.994643 0.753296 -1.079691 30.000000
0.990794 0.730237 -1.068643 30.000000
1.013516 0.727497 -1.087407 30.000000
0.987695 0.689502 -1.053125 30.000000
0.988607 0.671558 -1.048678 30.000000
0.989959 0.653447 -1.043722 30.000000
1.006269 0.645778 -1.055626 30.000000
1.013133 0.631808 -1.057573 30.000000
1.019850 0.617741 -1.059423 30.000000
1.026518 0.603528 -1.061127 30.000000
1.020087 0.581877 -1.049503 30.000000
1.019915 0.564093 -1.044416 30.000000
1.009215 0.541359 -1.029565 30.000000
1.018527 0.529019 -1.034322 30.000000
1.017837 0.511495 -1.028892 30.000000
1.019751 0.495915 -1.027128 30.000000
1.028283 0.483482 -1.032031 30.000000
1.026657 0.466277 -1.026704 30.000000
1.038870 0.454954 -1.034373 30.000000
1.033079 0.436545 -1.025935 30.000000
1.034442 0.420916 -1.023716 30.000000
1.039066 0.406675 -1.024780 30.000000
1.053929 0.396227 -1.035906 30.000000
1.051030 0.379397 -1.030435 30.000000
1.065759 0.368479 -1.041447 30.000000
1.066069 0.352804 -1.039175 30.000000
1.052324 0.332709 -1.023205 30.000000
1.062876 0.320449 -1.030929 30.000000
1.055786 0.302902 -1.021545 30.000000
